"Time","Energie_Eclairage","Energie_VMC","Energie_Prises","Energie_Convecteurs"
"2021-03-11-04",87.6333333333333,0,3968.15183333333,48291.4393333333
"2021-03-11-05",87.6354166666667,0,3968.23658333333,48295.1783333333
"2021-03-11-06",87.63775,0,3968.36666666667,48298.97
"2021-03-11-07",87.6398333333333,0,3968.45841666667,48302.7856666667
"2021-03-11-08",87.6433333333333,0,3968.787,48306.6843333333
"2021-03-11-09",87.66,0,3969.41275,48310.7266666667
"2021-03-11-10",87.6845,0,3969.85433333333,48314.9763333333
"2021-03-11-11",87.721,0,3970.23591666667,48319.28
"2021-03-11-12",87.7536666666667,0,3970.6365,48323.3276666667
"2021-03-11-13",87.76175,0,3971.03833333333,48327.414
"2021-03-11-14",87.7885,0,3971.64308333333,48331.6926666667
"2021-03-11-15",87.8178333333333,0,3972.19625,48335.5013333333
"2021-03-11-16",87.847,0,3972.66025,48338.8186666667
"2021-03-11-17",87.8695,0,3972.99925,48341.9523333333
"2021-03-11-18",87.8758333333333,0,3973.27658333333,48344.6323333333
"2021-03-11-19",87.8779166666667,0,3973.36175,48347.3733333333
"2021-03-11-20",87.88,0,3973.44166666667,48350.17
"2021-03-11-21",87.8821666666667,0,3973.52983333333,48353.0433333333
"2021-03-11-22",87.8843333333333,0,3973.66958333333,48355.9826666667
"2021-03-11-23",87.8865833333333,0,3973.75208333333,48358.959
"2021-03-12-00",87.8886666666667,0,3973.83291666667,48362.043
"2021-03-12-01",87.89075,0,3973.95583333333,48365.2426666667
"2021-03-12-02",87.8928333333333,0,3974.07025,48368.5066666667
"2021-03-12-03",87.8949166666667,0,3974.1585,48371.8663333333
"2021-03-12-04",87.897,0,3974.2585,48375.3456666667
"2021-03-12-05",87.8991666666667,0,3974.39158333333,48378.8756666667
"2021-03-12-06",87.90125,0,3974.47358333333,48382.4713333333
"2021-03-12-07",87.9033333333333,0,3974.56041666667,48386.1496666667
"2021-03-12-08",87.9058333333333,0,3974.78475,48389.922
"2021-03-12-09",87.908,0,3975.124,48393.6613333333
"2021-03-12-10",87.9105,0,3975.691,48398.332
"2021-03-12-11",87.9128333333333,0,3976.31558333333,48403.465
"2021-03-12-12",87.9156666666667,0,3976.65725,48407.0246666667
"2021-03-12-13",87.918,0,3977.00908333333,48409.8613333333
"2021-03-12-14",87.9200833333333,0,3977.11,48412.216
"2021-03-12-15",87.9221666666667,0,3977.22175,48415.243
"2021-03-12-16",87.9241666666667,0,3977.327,48417.684
"2021-03-12-17",87.9263333333333,0,3977.47683333333,48419.6806666667
"2021-03-12-18",87.9284166666667,0,3977.56583333333,48421.651
"2021-03-12-19",87.9306666666667,0,3977.65616666667,48423.647
"2021-03-12-20",87.93275,0,3977.77041666667,48425.7016666667
"2021-03-12-21",87.9348333333333,0,3977.9105,48427.81
"2021-03-12-22",87.9369166666667,0,3977.997,48430.0673333333
"2021-03-12-23",87.939,0,3978.082,48432.4726666667
"2021-03-13-00",87.9411666666667,0,3978.21333333333,48435.0266666667
"2021-03-13-01",87.9431666666667,0,3978.32975,48437.7086666667
"2021-03-13-02",87.9453333333333,0,3978.4125,48440.561
"2021-03-13-03",87.9473333333333,0,3978.52325,48443.6246666667
"2021-03-13-04",87.9495,0,3978.6615,48446.7913333333
"2021-03-13-05",87.9515833333333,0,3978.74925,48450.139
"2021-03-13-06",87.95375,0,3978.84016666667,48453.6683333333
"2021-03-13-07",87.9558333333333,0,3978.994,48457.3726666667
"2021-03-13-08",87.958,0,3979.08616666667,48461.204
"2021-03-13-09",87.9601666666667,0,3979.17241666667,48465.1406666667
"2021-03-13-10",87.9623333333333,0,3979.305,48468.98
"2021-03-13-11",87.9645,0,3979.42025,48472.6416666667
"2021-03-13-12",87.9665833333333,0,3979.51183333333,48476.1356666667
"2021-03-13-13",87.9686666666667,0,3979.62,48479.4413333333
"2021-03-13-14",87.97075,0,3979.76191666667,48482.524
"2021-03-13-15",87.9729166666667,0,3979.85616666667,48485.4006666667
"2021-03-13-16",87.975,0,3979.94816666667,48488.1806666667
"2021-03-13-17",87.9771666666667,0,3980.0935,48490.8513333333
"2021-03-13-18",87.9793333333333,0,3980.19425,48493.371
"2021-03-13-19",87.9814166666667,0,3980.29016666667,48495.8583333333
"2021-03-13-20",87.9836666666667,0,3980.41083333333,48498.3176666667
"2021-03-13-21",87.9856666666667,0,3980.54025,48500.8096666667
"2021-03-13-22",87.9876666666667,0,3980.6335,48503.3623333333
"2021-03-13-23",87.98975,0,3980.73558333333,48505.986
"2021-03-14-00",87.9918333333333,0,3980.89041666667,48508.675
"2021-03-14-01",87.9938333333333,0,3980.98191666667,48511.4136666667
"2021-03-14-02",87.9959166666667,0,3981.07141666667,48514.245
"2021-03-14-03",87.998,0,3981.22125,48517.1936666667
"2021-03-14-04",88.0000833333333,0,3981.32966666667,48520.3073333333
"2021-03-14-05",88.0021666666667,0,3981.41783333333,48523.5483333333
"2021-03-14-06",88.00425,0,3981.52175,48526.9266666667
"2021-03-14-07",88.0063333333333,0,3981.67091666667,48530.456
"2021-03-14-08",88.0085,0,3981.76166666667,48534.1653333333
"2021-03-14-09",88.0106666666667,0,3981.85166666667,48537.9296666667
"2021-03-14-10",88.01275,0,3982.00475,48541.8133333333
"2021-03-14-11",88.0149166666667,0,3982.10491666667,48545.8093333333
"2021-03-14-12",88.017,0,3982.19483333333,48549.8636666667
"2021-03-14-13",88.0191666666667,0,3982.32333333333,48553.9446666667
"2021-03-14-14",88.0211666666667,0,3982.44166666667,48558.0606666667
"2021-03-14-15",88.0233333333333,0,3982.53491666667,48562.2206666667
"2021-03-14-16",88.0254166666667,0,3982.63666666667,48566.2963333333
"2021-03-14-17",88.0275,0,3982.7795,48570.4783333333
"2021-03-14-18",88.0296666666667,0,3982.873,48574.6926666667
"2021-03-14-19",88.03175,0,3982.96141666667,48578.943
"2021-03-14-20",88.0338333333333,0,3983.10741666667,48583.2676666667
"2021-03-14-21",88.036,0,3983.20533333333,48587.5813333333
"2021-03-14-22",88.038,0,3983.29708333333,48591.9673333333
"2021-03-14-23",88.0400833333333,0,3983.42533333333,48596.458
"2021-03-15-00",88.0421666666667,0,3983.54016666667,48601.0836666667
"2021-03-15-01",88.0441666666667,0,3983.63408333333,48605.883
"2021-03-15-02",88.0463333333333,0,3983.73958333333,48610.827
"2021-03-15-03",88.0484166666667,0,3983.878,48615.834
"2021-03-15-04",88.0505,0,3983.96975,48620.9436666667
"2021-03-15-05",88.0526666666667,0,3984.06166666667,48626.1503333333
"2021-03-15-06",88.05475,0,3984.21583333333,48631.4036666667
"2021-03-15-07",88.0568333333333,0,3984.31033333333,48636.661
"2021-03-15-08",88.0618333333333,0,3984.5525,48642.0626666667
"2021-03-15-09",88.0803333333333,0,3985.36125,48647.955
"2021-03-15-10",88.1000833333333,0,3985.74858333333,48654.1943333333
"2021-03-15-11",88.1200833333333,0,3986.19916666667,48660.409
"2021-03-15-12",88.1405833333333,0,3986.81158333333,48666.5393333333
"2021-03-15-13",88.1604166666667,0,3987.55108333333,48672.554
"2021-03-15-14",88.18,0,3988.06608333333,48678.4736666667
"2021-03-15-15",88.1996666666667,0,3988.51875,48684.4603333333
"2021-03-15-16",88.2184166666667,0,3988.937,48690.2743333333
"2021-03-15-17",88.2241666666667,0,3989.1095,48696.1806666667
"2021-03-15-18",88.2261666666667,0,3989.20091666667,48702.0763333333
"2021-03-15-19",88.2281666666667,0,3989.28883333333,48708.0426666667
"2021-03-15-20",88.2303333333333,0,3989.39533333333,48713.9546666667
"2021-03-15-21",88.2323333333333,0,3989.535,48719.842
"2021-03-15-22",88.2345833333333,0,3989.62358333333,48725.7076666667
"2021-03-15-23",88.2366666666667,0,3989.71233333333,48731.5656666667
"2021-03-16-00",88.2388333333333,0,3989.85591666667,48737.412
"2021-03-16-01",88.2409166666667,0,3989.96016666667,48743.2423333333
"2021-03-16-02",88.243,0,3990.04941666667,48749.082
"2021-03-16-03",88.2451666666667,0,3990.17808333333,48754.933
"2021-03-16-04",88.2473333333333,0,3990.29183333333,48760.7576666667
"2021-03-16-05",88.2494166666667,0,3990.38533333333,48766.5876666667
"2021-03-16-06",88.2516666666667,0,3990.4985,48772.4183333333
"2021-03-16-07",88.2536666666667,0,3990.631,48778.246
"2021-03-16-08",88.25575,0,3990.78841666667,48784.0346666667
"2021-03-16-09",88.2583333333333,0,3991.03575,48789.5736666667
"2021-03-16-10",88.2611666666667,0,3991.258,48794.8296666667
"2021-03-16-11",88.2640833333333,0,3991.54558333333,48799.7323333333
"2021-03-16-12",88.2669166666667,0,3992.13108333333,48804.3026666667
"2021-03-16-13",88.2691666666667,0,3992.52941666667,48808.6316666667
"2021-03-16-14",88.2715,0,3993.12533333333,48812.6496666667
"2021-03-16-15",88.2744166666667,0,3993.5695,48816.3233333333
"2021-03-16-16",88.2771666666667,0,3993.90625,48819.4546666667
"2021-03-16-17",88.2791666666667,0,3994.01741666667,48822.4686666667
"2021-03-16-18",88.2811666666667,0,3994.11225,48825.5513333333
"2021-03-16-19",88.2831666666667,0,3994.20625,48828.7156666667
"2021-03-16-20",88.28525,0,3994.34333333333,48832.01
"2021-03-16-21",88.2874166666667,0,3994.45016666667,48835.4333333333
"2021-03-16-22",88.2896666666667,0,3994.54441666667,48838.9806666667
"2021-03-16-23",88.2918333333333,0,3994.64966666667,48842.6306666667
"2021-03-17-00",88.2939166666667,0,3994.78825,48846.378
"2021-03-17-01",88.296,0,3994.87925,48850.2326666667
"2021-03-17-02",88.2981666666667,0,3994.98266666667,48854.187
"2021-03-17-03",88.3003333333333,0,3995.12958333333,48858.285
"2021-03-17-04",88.3025,0,3995.21908333333,48862.6316666667
"2021-03-17-05",88.3046666666667,0,3995.30641666667,48867.19
"2021-03-17-06",88.3068333333333,0,3995.46233333333,48871.9216666667
"2021-03-17-07",88.3088333333333,0,3995.55725,48876.7823333333
"2021-03-17-08",88.311,0,3995.7865,48881.832
"2021-03-17-09",88.3136666666667,0,3996.14466666667,48886.877
"2021-03-17-10",88.316,0,3996.52716666667,48891.9703333333
"2021-03-17-11",88.3191666666667,0,3997.1015,48897.0373333333
"2021-03-17-12",88.3218333333333,0,3997.39375,48902.2323333333
"2021-03-17-13",88.3238333333333,0,3997.48333333333,48907.478
"2021-03-17-14",88.326,0,3997.57283333333,48912.7503333333
"2021-03-17-15",88.328,0,3997.68475,48917.967
"2021-03-17-16",88.33,0,3997.82108333333,48923.1073333333
"2021-03-17-17",88.332,0,3997.91225,48928.1226666667
"2021-03-17-18",88.3341666666667,0,3998.00258333333,48933.0706666667
"2021-03-17-19",88.3361666666667,0,3998.13591666667,48938.02
"2021-03-17-20",88.3383333333333,0,3998.24866666667,48942.972
"2021-03-17-21",88.3405,0,3998.34116666667,48947.9583333333
"2021-03-17-22",88.3426666666667,0,3998.44891666667,48952.977
"2021-03-17-23",88.3448333333333,0,3998.591,48958.0683333333
"2021-03-18-00",88.3469166666667,0,3998.682,48963.1693333333
"2021-03-18-01",88.349,0,3998.7745,48968.36
"2021-03-18-02",88.3510833333333,0,3998.91691666667,48973.6896666667
"2021-03-18-03",88.3531666666667,0,3999.02483333333,48979.2263333333
"2021-03-18-04",88.35525,0,3999.11383333333,48984.8176666667
"2021-03-18-05",88.3573333333333,0,3999.23083333333,48990.469
"2021-03-18-06",88.3595,0,3999.36491666667,48996.1373333333
"2021-03-18-07",88.3616666666667,0,3999.45658333333,49001.8013333333
"2021-03-18-08",88.3636666666667,0,3999.70375,49007.4713333333
"2021-03-18-09",88.366,0,4000.15708333333,49012.908
"2021-03-18-10",88.36875,0,4000.57675,49018.2423333333
"2021-03-18-11",88.372,0,4001.07691666667,49023.4006666667
"2021-03-18-12",88.3753333333333,0,4001.75091666667,49028.4476666667
"2021-03-18-13",88.3780833333333,0,4002.41091666667,49033.4176666667
"2021-03-18-14",88.3803333333333,0,4003.1365,49038.0903333333
"2021-03-18-15",88.3835,0,4003.53583333333,49042.6333333333
"2021-03-18-16",88.38625,0,4003.89475,49047.1863333333
"2021-03-18-17",88.3884166666667,0,4004.01675,49051.927
"2021-03-18-18",88.3905,0,4004.1075,49056.7506666667
"2021-03-18-19",88.3926666666667,0,4004.25441666667,49061.632
"2021-03-18-20",88.3948333333333,0,4004.34808333333,49066.595
"2021-03-18-21",88.397,0,4004.44041666667,49071.6063333333
"2021-03-18-22",88.3991666666667,0,4004.537,49076.6966666667
"2021-03-18-23",88.40125,0,4004.68741666667,49081.9263333333
"2021-03-19-00",88.4033333333333,0,4004.77566666667,49087.298
"2021-03-19-01",88.4055833333333,0,4004.86625,49092.778
"2021-03-19-02",88.4076666666667,0,4005.00833333333,49098.3356666667
"2021-03-19-03",88.4098333333333,0,4005.11558333333,49103.9963333333
"2021-03-19-04",88.412,0,4005.20408333333,49109.7383333333
"2021-03-19-05",88.4141666666667,0,4005.32058333333,49115.5616666667
"2021-03-19-06",88.41625,0,4005.45275,49121.4833333333
"2021-03-19-07",88.4183333333333,0,4005.53691666667,49127.434
"2021-03-19-08",88.4204166666667,0,4005.70158333333,49133.4123333333
"2021-03-19-09",88.4226666666667,0,4006.09366666667,49139.3406666667
"2021-03-19-10",88.425,0,4006.84608333333,49145.374
"2021-03-19-11",88.4273333333333,0,4007.62108333333,49151.6883333333
"2021-03-19-12",88.4301666666667,0,4008.28941666667,49156.7
"2021-03-19-13",88.4321666666667,0,4008.43608333333,49160.5826666667
"2021-03-19-14",88.43425,0,4008.52641666667,49164.3576666667
"2021-03-19-15",88.4363333333333,0,4008.62,49168.106
"2021-03-19-16",88.4383333333333,0,4008.7105,49171.7183333333
"2021-03-19-17",88.4404166666667,0,4008.80025,49175.2563333333
"2021-03-19-18",88.4425,0,4008.927,49178.7156666667
"2021-03-19-19",88.4446666666667,0,4009.04516666667,49182.241
"2021-03-19-20",88.4466666666667,0,4009.13716666667,49185.803
"2021-03-19-21",88.4488333333333,0,4009.23041666667,49189.4063333333
"2021-03-19-22",88.451,0,4009.381,49193.0966666667
"2021-03-19-23",88.4530833333333,0,4009.47258333333,49196.91
"2021-03-20-00",88.4551666666667,0,4009.56108333333,49200.8753333333
"2021-03-20-01",88.45725,0,4009.69833333333,49204.9983333333
"2021-03-20-02",88.4593333333333,0,4009.80125,49209.2903333333
"2021-03-20-03",88.4613333333333,0,4009.89333333333,49213.7666666667
"2021-03-20-04",88.4634166666667,0,4010.01541666667,49218.4106666667
"2021-03-20-05",88.4655,0,4010.13508333333,49223.243
"2021-03-20-06",88.4675,0,4010.22266666667,49228.2046666667
"2021-03-20-07",88.4695,0,4010.33291666667,49233.2813333333
"2021-03-20-08",88.4716666666667,0,4010.47366666667,49238.413
"2021-03-20-09",88.4736666666667,0,4010.56408333333,49243.5183333333
"2021-03-20-10",88.4756666666667,0,4010.655,49248.6083333333
"2021-03-20-11",88.4776666666667,0,4010.81258333333,49253.694
"2021-03-20-12",88.4798333333333,0,4010.90616666667,49258.7763333333
"2021-03-20-13",88.4818333333333,0,4010.99541666667,49263.8296666667
"2021-03-20-14",88.4838333333333,0,4011.12716666667,49268.842
"2021-03-20-15",88.486,0,4011.24533333333,49273.7913333333
"2021-03-20-16",88.488,0,4011.33475,49278.569
"2021-03-20-17",88.49,0,4011.44458333333,49283.27
"2021-03-20-18",88.4921666666667,0,4011.5915,49287.8503333333
"2021-03-20-19",88.4941666666667,0,4011.68141666667,49292.404
"2021-03-20-20",88.4961666666667,0,4011.76816666667,49296.963
"2021-03-20-21",88.4983333333333,0,4011.91083333333,49301.5373333333
"2021-03-20-22",88.5003333333333,0,4012.01558333333,49306.156
"2021-03-20-23",88.5025,0,4012.101,49310.8016666667
"2021-03-21-00",88.5045,0,4012.22533333333,49315.547
"2021-03-21-01",88.5066666666667,0,4012.35041666667,49320.375
"2021-03-21-02",88.5086666666667,0,4012.44066666667,49325.273
"2021-03-21-03",88.51075,0,4012.5365,49330.294
"2021-03-21-04",88.5128333333333,0,4012.68266666667,49335.5156666667
"2021-03-21-05",88.5148333333333,0,4012.77516666667,49340.9036666667
"2021-03-21-06",88.517,0,4012.8635,49346.4256666667
"2021-03-21-07",88.519,0,4013.00133333333,49352.0966666667
"2021-03-21-08",88.521,0,4013.10741666667,49357.939
"2021-03-21-09",88.5231666666667,0,4013.19966666667,49363.675
"2021-03-21-10",88.52525,0,4013.32041666667,49369.268
"2021-03-21-11",88.5273333333333,0,4013.44725,49374.534
"2021-03-21-12",88.5295,0,4013.53733333333,49379.3416666667
"2021-03-21-13",88.5315,0,4013.63625,49383.7856666667
"2021-03-21-14",88.5336666666667,0,4013.78833333333,49387.9763333333
"2021-03-21-15",88.5356666666667,0,4013.87733333333,49391.7943333333
"2021-03-21-16",88.5378333333333,0,4013.9675,49395.2683333333
"2021-03-21-17",88.5398333333333,0,4014.10025,49398.5746666667
"2021-03-21-18",88.5419166666667,0,4014.21783333333,49401.8793333333
"2021-03-21-19",88.544,0,4014.30675,49405.195
"2021-03-21-20",88.5461666666667,0,4014.40691666667,49408.4773333333
"2021-03-21-21",88.5481666666667,0,4014.5615,49411.809
"2021-03-21-22",88.5503333333333,0,4014.65091666667,49415.1656666667
"2021-03-21-23",88.5524166666667,0,4014.74041666667,49418.6223333333
"2021-03-22-00",88.5545,0,4014.86933333333,49422.0916666667
"2021-03-22-01",88.5566666666667,0,4014.99133333333,49425.6466666667
"2021-03-22-02",88.55875,0,4015.0815,49429.3326666667
"2021-03-22-03",88.5608333333333,0,4015.18658333333,49433.1393333333
"2021-03-22-04",88.5629166666667,0,4015.328,49437.0566666667
"2021-03-22-05",88.565,0,4015.41925,49441.064
"2021-03-22-06",88.5671666666667,0,4015.51058333333,49445.193
"2021-03-22-07",88.5691666666667,0,4015.65116666667,49449.3876666667
"2021-03-22-08",88.5713333333333,0,4015.82741666667,49454.0166666667
"2021-03-22-09",88.574,0,4016.27916666667,49459.6903333333
"2021-03-22-10",88.5769166666667,0,4016.67808333333,49465.1603333333
"2021-03-22-11",88.5796666666667,0,4017.112,49470.421
"2021-03-22-12",88.5830833333333,0,4017.56216666667,49475.552
"2021-03-22-13",88.586,0,4018.44641666667,49480.7853333333
"2021-03-22-14",88.58825,0,4019.03408333333,49485.417
"2021-03-22-15",88.5918333333333,0,4019.71741666667,49489.5033333333
"2021-03-22-16",88.5944166666667,0,4020.20791666667,49493.25
"2021-03-22-17",88.5965833333333,0,4020.347,49497.0043333333
"2021-03-22-18",88.5986666666667,0,4020.43741666667,49500.7773333333
"2021-03-22-19",88.6008333333333,0,4020.53975,49504.5646666667
"2021-03-22-20",88.6029166666667,0,4020.67733333333,49508.3933333333
"2021-03-22-21",88.6050833333333,0,4020.76883333333,49512.2493333333
"2021-03-22-22",88.60725,0,4020.858,49516.186
"2021-03-22-23",88.6093333333333,0,4020.984,49520.1976666667
"2021-03-23-00",88.6115833333333,0,4021.10225,49524.329
"2021-03-23-01",88.61375,0,4021.19416666667,49528.609
"2021-03-23-02",88.6159166666667,0,4021.29708333333,49533.092
"2021-03-23-03",88.618,0,4021.44483333333,49537.7613333333
"2021-03-23-04",88.6201666666667,0,4021.53466666667,49542.5483333333
"2021-03-23-05",88.6223333333333,0,4021.62508333333,49547.6543333333
"2021-03-23-06",88.6245,0,4021.76575,49552.9316666667
"2021-03-23-07",88.6266666666667,0,4021.87408333333,49558.35
"2021-03-23-08",88.6286666666667,0,4021.97733333333,49563.816
"2021-03-23-09",88.6310833333333,0,4022.21016666667,49569.0853333333
"2021-03-23-10",88.6331666666667,0,4022.47625,49573.6663333333
"2021-03-23-11",88.6356666666667,0,4022.75016666667,49577.2413333333
"2021-03-23-12",88.6384166666667,0,4023.0305,49580.4376666667
"2021-03-23-13",88.6406666666667,0,4023.31583333333,49583.4906666667
"2021-03-23-14",88.6428333333333,0,4023.69366666667,49586.672
"2021-03-23-15",88.64575,0,4024.31041666667,49591.0083333333
"2021-03-23-16",88.6485,0,4024.50458333333,49594.9366666667
"2021-03-23-17",88.6508333333333,0,4024.63116666667,49597.533
"2021-03-23-18",88.6528333333333,0,4024.7145,49599.7173333333
"2021-03-23-19",88.6549166666667,0,4024.80008333333,49601.8056666667
"2021-03-23-20",88.657,0,4024.88075,49603.8303333333
"2021-03-23-21",88.6591666666667,0,4025.01583333333,49605.8383333333
"2021-03-23-22",88.6613333333333,0,4025.10191666667,49607.913
"2021-03-23-23",88.6635,0,4025.18483333333,49610.1233333333
"2021-03-24-00",88.6656666666667,0,4025.31,49612.582
"2021-03-24-01",88.6678333333333,0,4025.41075,49615.3293333333
"2021-03-24-02",88.6699166666667,0,4025.48983333333,49618.3136666667
"2021-03-24-03",88.672,0,4025.60958333333,49621.475
"2021-03-24-04",88.6740833333333,0,4025.72683333333,49624.876
"2021-03-24-05",88.6761666666667,0,4025.8165,49628.494
"2021-03-24-06",88.67825,0,4025.9385,49632.303
"2021-03-24-07",88.6803333333333,0,4026.05116666667,49636.281
"2021-03-24-08",88.6825,0,4026.13216666667,49640.361
"2021-03-24-09",88.6845833333333,0,4026.23066666667,49644.3816666667
"2021-03-24-10",88.6866666666667,0,4026.36791666667,49648.323
"2021-03-24-11",88.6886666666667,0,4026.44916666667,49652.0733333333
"2021-03-24-12",88.69075,0,4026.53075,49655.584
"2021-03-24-13",88.6928333333333,0,4026.65775,49658.7696666667
"2021-03-24-14",88.6948333333333,0,4026.7605,49661.6556666667
"2021-03-24-15",88.697,0,4026.84183333333,49664.2196666667
"2021-03-24-16",88.699,0,4026.95933333333,49666.4153333333
"2021-03-24-17",88.701,0,4027.06958333333,49668.1983333333
"2021-03-24-18",88.7031666666667,0,4027.1535,49669.587
"2021-03-24-19",88.7051666666667,0,4027.25925,49670.8196666667
"2021-03-24-20",88.7071666666667,0,4027.38216666667,49671.9676666667
"2021-03-24-21",88.7093333333333,0,4027.46191666667,49673.1313333333
"2021-03-24-22",88.7114166666667,0,4027.55625,49674.3606666667
"2021-03-24-23",88.7135833333333,0,4027.6885,49675.71
"2021-03-25-00",88.71575,0,4027.77191666667,49677.226
"2021-03-25-01",88.7178333333333,0,4027.85275,49679.042
"2021-03-25-02",88.7199166666667,0,4027.99533333333,49681.2533333333
"2021-03-25-03",88.722,0,4028.07358333333,49683.8476666667
"2021-03-25-04",88.7240833333333,0,4028.1575,49686.7713333333
"2021-03-25-05",88.7261666666667,0,4028.29591666667,49689.919
"2021-03-25-06",88.72825,0,4028.38108333333,49693.2896666667
"2021-03-25-07",88.7303333333333,0,4028.46183333333,49696.827
"2021-03-25-08",88.7325,0,4028.62841666667,49700.3463333333
"2021-03-25-09",88.7349166666667,0,4028.86166666667,49703.7056666667
"2021-03-25-10",88.7375,0,4029.01416666667,49707.6603333333
"2021-03-25-11",88.7399166666667,0,4029.24425,49712.4706666667
"2021-03-25-12",88.742,0,4029.43025,49715.9833333333
"2021-03-25-13",88.7445,0,4029.61866666667,49719.2006666667
"2021-03-25-14",88.7468333333333,0,4030.08458333333,49721.871
"2021-03-25-15",88.7495,0,4030.22625,49724.0743333333
"2021-03-25-16",88.7525,0,4030.374,49725.9323333333
"2021-03-25-17",88.7555,0,4030.6905,49727.491
"2021-03-25-18",88.7576666666667,0,4030.82908333333,49729.0713333333
"2021-03-25-19",88.7596666666667,0,4030.96341666667,49730.2176666667
"2021-03-25-20",88.7618333333333,0,4031.09925,49731.1796666667
"2021-03-25-21",88.7639166666667,0,4031.29508333333,49732.0216666667
"2021-03-25-22",88.766,0,4031.42716666667,49732.8323333333
"2021-03-25-23",88.7680833333333,0,4031.55766666667,49733.7483333333
"2021-03-26-00",88.7701666666667,0,4031.71708333333,49734.8493333333
"2021-03-26-01",88.77225,0,4031.89066666667,49736.181
"2021-03-26-02",88.7743333333333,0,4032.02641666667,49737.747
"2021-03-26-03",88.7764166666667,0,4032.17825,49739.6906666667
"2021-03-26-04",88.7785833333333,0,4032.36008333333,49742.0653333333
"2021-03-26-05",88.7806666666667,0,4032.49308333333,49744.7416666667
"2021-03-26-06",88.7828333333333,0,4032.62991666667,49747.6283333333
"2021-03-26-07",88.785,0,4032.82533333333,49750.6443333333
"2021-03-26-08",88.7934166666667,0,4033.045,49753.471
"2021-03-26-09",88.813,0,4033.53641666667,49755.5593333333
"2021-03-26-10",88.833,0,4034.26558333333,49758.673
"2021-03-26-11",88.853,0,4034.88783333333,49761.8846666667
"2021-03-26-12",88.8664166666667,0,4035.39325,49764.6796666667
"2021-03-26-13",88.8799166666667,0,4035.74333333333,49767.3696666667
"2021-03-26-14",88.888,0,4035.85266666667,49770.0223333333
"2021-03-26-15",88.89,0,4035.96891666667,49772.4266666667
"2021-03-26-16",88.899,0,4036.13775,49774.6816666667
"2021-03-26-17",88.9028333333333,0,4036.24891666667,49776.6666666667
"2021-03-26-18",88.9048333333333,0,4036.33683333333,49778.5443333333
"2021-03-26-19",88.907,0,4036.42758333333,49780.367
"2021-03-26-20",88.9090833333333,0,4036.58233333333,49782.13
"2021-03-26-21",88.9111666666667,0,4036.67741666667,49783.8533333333
"2021-03-26-22",88.9133333333333,0,4036.77025,49785.588
"2021-03-26-23",88.9153333333333,0,4036.90975,49787.3543333333
"2021-03-27-00",88.9174166666667,0,4037.01833333333,49789.2096666667
"2021-03-27-01",88.9195,0,4037.1105,49791.1193333333
"2021-03-27-02",88.9216666666667,0,4037.24866666667,49793.1433333333
"2021-03-27-03",88.9236666666667,0,4037.36375,49795.3416666667
"2021-03-27-04",88.9258333333333,0,4037.45541666667,49797.7043333333
"2021-03-27-05",88.9278333333333,0,4037.58633333333,49800.199
"2021-03-27-06",88.93,0,4037.70641666667,49802.7923333333
"2021-03-27-07",88.9320833333333,0,4037.80108333333,49805.498
"2021-03-27-08",88.9341666666667,0,4037.9155,49808.257
"2021-03-27-09",88.9363333333333,0,4038.04558333333,49811.0596666667
"2021-03-27-10",88.9384166666667,0,4038.13533333333,49813.9153333333
"2021-03-27-11",88.9405833333333,0,4038.24625,49816.8553333333
"2021-03-27-12",88.9426666666667,0,4038.39583333333,49819.778
"2021-03-27-13",88.9446666666667,0,4038.4885,49822.595
"2021-03-27-14",88.9466666666667,0,4038.581,49825.2793333333
"2021-03-27-15",88.9486666666667,0,4038.72116666667,49827.8673333333
"2021-03-27-16",88.9508333333333,0,4038.83083333333,49830.3426666667
"2021-03-27-17",88.9529166666667,0,4038.92491666667,49832.703
"2021-03-27-18",88.955,0,4039.05725,49834.8233333333
"2021-03-27-19",88.957,0,4039.17408333333,49837.0083333333
"2021-03-27-20",88.959,0,4039.26466666667,49839.2343333333
"2021-03-27-21",88.9611666666667,0,4039.39116666667,49841.4763333333
"2021-03-27-22",88.96325,0,4039.52108333333,49843.8216666667
"2021-03-27-23",88.9653333333333,0,4039.60933333333,49846.2813333333
"2021-03-28-00",88.9674166666667,0,4039.70108333333,49848.9233333333
"2021-03-28-01",88.9695,0,4039.85783333333,49851.7653333333
"2021-03-28-03",88.9715833333333,0,4039.95366666667,49854.793
"2021-03-28-04",88.9736666666667,0,4040.04641666667,49857.9703333333
"2021-03-28-05",88.9756666666667,0,4040.20333333333,49861.3463333333
"2021-03-28-06",88.9778333333333,0,4040.29325,49864.8936666667
"2021-03-28-07",88.9798333333333,0,4040.38516666667,49868.5703333333
"2021-03-28-08",88.9818333333333,0,4040.53258333333,49872.4566666667
"2021-03-28-09",88.984,0,4040.63258333333,49876.4353333333
"2021-03-28-10",88.9860833333333,0,4040.72175,49880.3706666667
"2021-03-28-11",88.9881666666667,0,4040.86525,49884.2016666667
"2021-03-28-12",88.9901666666667,0,4040.9725,49887.8183333333
"2021-03-28-13",88.9923333333333,0,4041.06808333333,49891.1493333333
"2021-03-28-14",88.9943333333333,0,4041.193,49894.1366666667
"2021-03-28-15",88.9965,0,4041.31791666667,49896.8663333333
"2021-03-28-16",88.9985,0,4041.41066666667,49899.3063333333
