"Time","Mur_Temp_1_1.mean","Mur_Temp_1_2.mean","Mur_Temp_1_3.mean"
"2019-11-05-01",18.1375,16.235,14.6091666666667
"2019-11-05-02",18.1275,16.2075,14.5516666666667
"2019-11-05-03",18.1125,16.175,14.4908333333333
"2019-11-05-04",18.0966666666667,16.1325,14.3641666666667
"2019-11-05-05",18.0666666666667,16.0758333333333,14.2383333333333
"2019-11-05-06",18.0508333333333,16.0091666666667,14.1
"2019-11-05-07",18.02,15.9316666666667,13.945
"2019-11-05-08",17.9708333333333,15.8533333333333,13.9366666666667
"2019-11-05-09",17.8783333333333,15.81,14.1583333333333
"2019-11-05-10",17.7925,15.8191666666667,14.49
"2019-11-05-11",17.7425,15.9016666666667,14.9925
"2019-11-05-12",17.755,16.0316666666667,15.6566666666667
"2019-11-05-13",17.7725,16.2883333333333,16.3708333333333
"2019-11-05-14",17.8508333333333,16.5691666666667,16.6333333333333
"2019-11-05-15",18.0416666666667,16.795,16.6891666666667
"2019-11-05-16",18.4391666666667,17.0025,16.7016666666667
"2019-11-05-17",18.4525,17.1708333333333,16.4233333333333
"2019-11-05-18",18.5316666666667,17.2,16.1516666666667
"2019-11-05-19",18.57,17.1858333333333,15.94
"2019-11-05-20",18.59,17.12,15.7008333333333
"2019-11-05-21",18.585,17.04,15.4891666666667
"2019-11-05-22",18.565,16.95,15.3508333333333
"2019-11-05-23",18.5133333333333,16.865,15.1808333333333
"2019-11-06-00",18.465,16.7641666666667,15.045
"2019-11-06-01",18.4133333333333,16.6741666666667,14.9183333333333
"2019-11-06-02",18.3533333333333,16.5775,14.78
"2019-11-06-03",18.285,16.4875,14.6566666666667
"2019-11-06-04",18.2091666666667,16.385,14.5608333333333
"2019-11-06-05",18.1425,16.3008333333333,14.445
"2019-11-06-06",18.0891666666667,16.2108333333333,14.3258333333333
"2019-11-06-07",18.0275,16.1175,14.22
"2019-11-06-08",18.0008333333333,16.0216666666667,14.125
"2019-11-06-09",17.9541666666667,15.95,14.0383333333333
"2019-11-06-10",17.8975,15.87,14.1091666666667
"2019-11-06-11",17.8675,15.8625,14.3591666666667
"2019-11-06-12",17.8091666666667,15.8875,14.6266666666667
"2019-11-06-13",17.75,15.9625,14.9766666666667
"2019-11-06-14",17.75,16.07,15.4775
"2019-11-06-15",17.79,16.2166666666667,15.3783333333333
"2019-11-06-16",17.9925,16.3133333333333,15.3941666666667
"2019-11-06-17",17.9833333333333,16.385,15.0166666666667
"2019-11-06-18",17.9966666666667,16.3333333333333,14.57
"2019-11-06-19",17.9633333333333,16.2058333333333,14.1641666666667
"2019-11-06-20",17.9183333333333,16.0216666666667,13.76
"2019-11-06-21",17.8466666666667,15.83,13.4466666666667
"2019-11-06-22",17.7491666666667,15.6383333333333,13.1466666666667
"2019-11-06-23",17.6158333333333,15.4408333333333,12.8316666666667
"2019-11-07-00",17.4733333333333,15.2316666666667,12.5225
"2019-11-07-01",17.3166666666667,15.0066666666667,12.2025
"2019-11-07-02",17.1775,14.7816666666667,11.8958333333333
"2019-11-07-03",17.0533333333333,14.5575,11.6158333333333
"2019-11-07-04",16.9191666666667,14.3433333333333,11.3108333333333
"2019-11-07-05",16.8025,14.125,11.0725
"2019-11-07-06",16.6766666666667,13.9183333333333,10.8691666666667
"2019-11-07-07",16.5333333333333,13.7341666666667,10.7741666666667
"2019-11-07-08",16.415,13.5816666666667,10.7716666666667
"2019-11-07-09",16.3825,13.4808333333333,10.8508333333333
"2019-11-07-10",16.3766666666667,13.4391666666667,11.0016666666667
"2019-11-07-11",16.3383333333333,13.4391666666667,11.2433333333333
"2019-11-07-12",16.33,13.495,11.44
"2019-11-07-13",16.3275,13.5666666666667,11.6516666666667
"2019-11-07-14",16.3683333333333,13.6541666666667,11.8225
"2019-11-07-15",16.4616666666667,13.7516666666667,11.9316666666667
"2019-11-07-16",16.5358333333333,13.8466666666667,11.945
"2019-11-07-17",16.5275,13.9108333333333,11.8716666666667
"2019-11-07-18",16.53,13.9233333333333,11.8433333333333
"2019-11-07-19",16.535,13.9433333333333,11.8275
"2019-11-07-20",16.5408333333333,13.9266666666667,11.7925
"2019-11-07-21",16.5433333333333,13.9233333333333,11.78
"2019-11-07-22",16.525,13.9233333333333,11.77
"2019-11-07-23",16.5225,13.9,11.7533333333333
"2019-11-08-00",16.52,13.91,11.7491666666667
"2019-11-08-01",16.5075,13.885,11.7216666666667
"2019-11-08-02",16.5125,13.885,11.7075
"2019-11-08-03",16.4975,13.8725,11.6725
"2019-11-08-04",16.49,13.86,11.6175
"2019-11-08-05",16.4791666666667,13.83,11.5816666666667
"2019-11-08-06",16.4733333333333,13.7983333333333,11.5516666666667
"2019-11-08-07",16.4466666666667,13.785,11.5766666666667
"2019-11-08-08",16.46,13.7725,11.6183333333333
"2019-11-08-09",16.4225,13.78,11.7783333333333
"2019-11-08-10",16.445,13.8166666666667,11.9825
"2019-11-08-11",16.5075,13.9016666666667,12.3408333333333
"2019-11-08-12",16.5691666666667,14.045,12.9216666666667
"2019-11-08-13",16.57,14.2116666666667,13.3516666666667
"2019-11-08-14",NA,NA,NA
"2019-11-08-15",NA,NA,NA
"2019-11-08-16",NA,NA,NA
"2019-11-08-17",NA,NA,NA
"2019-11-08-18",NA,NA,NA
"2019-11-08-19",NA,NA,NA
"2019-11-08-20",NA,NA,NA
"2019-11-08-21",NA,NA,NA
"2019-11-08-22",NA,NA,NA
"2019-11-08-23",NA,NA,NA
"2019-11-09-00",NA,NA,NA
"2019-11-09-01",NA,NA,NA
"2019-11-09-02",NA,NA,NA
"2019-11-09-03",NA,NA,NA
"2019-11-09-04",NA,NA,NA
"2019-11-09-05",NA,NA,NA
"2019-11-09-06",NA,NA,NA
"2019-11-09-07",NA,NA,NA
"2019-11-09-08",NA,NA,NA
"2019-11-09-09",NA,NA,NA
"2019-11-09-10",NA,NA,NA
"2019-11-09-11",NA,NA,NA
"2019-11-09-12",NA,NA,NA
"2019-11-09-13",NA,NA,NA
"2019-11-09-14",NA,NA,NA
"2019-11-09-15",NA,NA,NA
"2019-11-09-16",NA,NA,NA
"2019-11-09-17",NA,NA,NA
"2019-11-09-18",NA,NA,NA
"2019-11-09-19",NA,NA,NA
"2019-11-09-20",NA,NA,NA
"2019-11-09-21",NA,NA,NA
"2019-11-09-22",NA,NA,NA
"2019-11-09-23",NA,NA,NA
"2019-11-10-00",NA,NA,NA
"2019-11-10-01",NA,NA,NA
"2019-11-10-02",NA,NA,NA
"2019-11-10-03",NA,NA,NA
"2019-11-10-04",NA,NA,NA
"2019-11-10-05",NA,NA,NA
"2019-11-10-06",NA,NA,NA
"2019-11-10-07",NA,NA,NA
"2019-11-10-08",NA,NA,NA
"2019-11-10-09",NA,NA,NA
"2019-11-10-10",NA,NA,NA
"2019-11-10-11",NA,NA,NA
"2019-11-10-12",NA,NA,NA
"2019-11-10-13",NA,NA,NA
"2019-11-10-14",NA,NA,NA
"2019-11-10-15",NA,NA,NA
"2019-11-10-16",NA,NA,NA
"2019-11-10-17",NA,NA,NA
"2019-11-10-18",NA,NA,NA
"2019-11-10-19",NA,NA,NA
"2019-11-10-20",NA,NA,NA
"2019-11-10-21",NA,NA,NA
"2019-11-10-22",NA,NA,NA
"2019-11-10-23",NA,NA,NA
"2019-11-11-00",NA,NA,NA
"2019-11-11-01",NA,NA,NA
"2019-11-11-02",NA,NA,NA
"2019-11-11-03",NA,NA,NA
"2019-11-11-04",NA,NA,NA
"2019-11-11-05",NA,NA,NA
"2019-11-11-06",NA,NA,NA
"2019-11-11-07",NA,NA,NA
"2019-11-11-08",NA,NA,NA
"2019-11-11-09",NA,NA,NA
"2019-11-11-10",NA,NA,NA
"2019-11-11-11",NA,NA,NA
"2019-11-11-12",NA,NA,NA
"2019-11-11-13",NA,NA,NA
"2019-11-11-14",NA,NA,NA
"2019-11-11-15",NA,NA,NA
"2019-11-11-16",NA,NA,NA
"2019-11-11-17",NA,NA,NA
"2019-11-11-18",NA,NA,NA
"2019-11-11-19",NA,NA,NA
"2019-11-11-20",NA,NA,NA
"2019-11-11-21",NA,NA,NA
"2019-11-11-22",NA,NA,NA
"2019-11-11-23",NA,NA,NA
"2019-11-12-00",NA,NA,NA
"2019-11-12-01",NA,NA,NA
"2019-11-12-02",NA,NA,NA
"2019-11-12-03",NA,NA,NA
"2019-11-12-04",NA,NA,NA
"2019-11-12-05",NA,NA,NA
"2019-11-12-06",NA,NA,NA
"2019-11-12-07",NA,NA,NA
"2019-11-12-08",NA,NA,NA
"2019-11-12-09",NA,NA,NA
"2019-11-12-10",NA,NA,NA
"2019-11-12-11",NA,NA,NA
"2019-11-12-12",NA,NA,NA
"2019-11-12-13",NA,NA,NA
"2019-11-12-14",NA,NA,NA
"2019-11-12-15",NA,NA,NA
"2019-11-12-16",NA,NA,NA
"2019-11-12-17",NA,NA,NA
"2019-11-12-18",NA,NA,NA
"2019-11-12-19",NA,NA,NA
"2019-11-12-20",NA,NA,NA
"2019-11-12-21",NA,NA,NA
"2019-11-12-22",NA,NA,NA
"2019-11-12-23",NA,NA,NA
"2019-11-13-00",NA,NA,NA
"2019-11-13-01",NA,NA,NA
"2019-11-13-02",NA,NA,NA
"2019-11-13-03",NA,NA,NA
"2019-11-13-04",NA,NA,NA
"2019-11-13-05",NA,NA,NA
"2019-11-13-06",NA,NA,NA
"2019-11-13-07",NA,NA,NA
"2019-11-13-08",NA,NA,NA
"2019-11-13-09",NA,NA,NA
"2019-11-13-10",NA,NA,NA
"2019-11-13-11",16.105,12.935,10.955
"2019-11-13-12",16.165,13.0775,11.3983333333333
"2019-11-13-13",16.1841666666667,13.2933333333333,11.8683333333333
"2019-11-13-14",16.2941666666667,13.5266666666667,12.2866666666667
"2019-11-13-15",16.4866666666667,13.7683333333333,12.6483333333333
"2019-11-13-16",16.855,14.0283333333333,12.5958333333333
"2019-11-13-17",16.8325,14.2041666666667,12.235
"2019-11-13-18",16.8791666666667,14.225,11.85
"2019-11-13-19",16.89,14.1516666666667,11.4758333333333
"2019-11-13-20",16.8675,14.035,11.14
"2019-11-13-21",16.81,13.8833333333333,10.8475
"2019-11-13-22",16.7241666666667,13.7175,10.5841666666667
"2019-11-13-23",16.6358333333333,13.56,10.2908333333333
"2019-11-14-00",16.5058333333333,13.3741666666667,10.0191666666667
"2019-11-14-01",16.3858333333333,13.1908333333333,9.74583333333333
"2019-11-14-02",16.26,12.9975,9.58
"2019-11-14-03",16.135,12.8216666666667,9.43916666666667
"2019-11-14-04",16.0208333333333,12.6716666666667,9.32333333333333
"2019-11-14-05",15.9225,12.5416666666667,9.20666666666667
"2019-11-14-06",15.8375,12.4133333333333,9.12333333333333
"2019-11-14-07",15.765,12.3225,9.21
"2019-11-14-08",15.7466666666667,12.28,9.32666666666667
"2019-11-14-09",15.7691666666667,12.27,9.46
"2019-11-14-10",15.7683333333333,12.3016666666667,9.6475
"2019-11-14-11",15.8016666666667,12.3691666666667,9.91666666666667
"2019-11-14-12",15.8325,12.4691666666667,10.0808333333333
"2019-11-14-13",15.9,12.5666666666667,10.1475
"2019-11-14-14",15.9983333333333,12.6525,10.1958333333333
"2019-11-14-15",16.0958333333333,12.73,10.3183333333333
"2019-11-14-16",16.1475,12.8216666666667,10.3875
"2019-11-14-17",16.12,12.8975,10.4166666666667
"2019-11-14-18",16.1175,12.92,10.42
"2019-11-14-19",16.1091666666667,12.9525,10.3675
"2019-11-14-20",16.1066666666667,12.945,10.2033333333333
"2019-11-14-21",16.1,12.9033333333333,9.9825
"2019-11-14-22",16.0666666666667,12.8225,9.74583333333333
"2019-11-14-23",16.0133333333333,12.7233333333333,9.5025
"2019-11-15-00",15.9625,12.6033333333333,9.3475
"2019-11-15-01",15.8866666666667,12.4975,9.215
"2019-11-15-02",15.8025,12.375,9.04916666666667
"2019-11-15-03",15.7191666666667,12.245,8.815
"2019-11-15-04",15.6316666666667,12.1125,8.67333333333333
"2019-11-15-05",15.5375,11.9933333333333,8.6025
"2019-11-15-06",15.4541666666667,11.8933333333333,8.60916666666667
"2019-11-15-07",15.3741666666667,11.8116666666667,8.62
"2019-11-15-08",15.3641666666667,11.7725,8.6525
"2019-11-15-09",15.2925,11.7566666666667,8.76166666666667
"2019-11-15-10",15.0683333333333,11.7366666666667,9.01583333333333
"2019-11-15-11",15.2425,11.7658333333333,9.30833333333333
"2019-11-15-12",15.3325,11.8758333333333,9.58
"2019-11-15-13",15.3641666666667,12.015,9.79666666666667
"2019-11-15-14",15.44,12.1575,10.0166666666667
"2019-11-15-15",15.5425,12.28,10.0775
"2019-11-15-16",15.6291666666667,12.3941666666667,10.0275
"2019-11-15-17",15.6625,12.4525,9.94833333333333
"2019-11-15-18",15.705,12.4766666666667,9.86666666666667
"2019-11-15-19",15.72,12.47,9.8175
"2019-11-15-20",15.7433333333333,12.4866666666667,9.75833333333333
"2019-11-15-21",15.7566666666667,12.48,9.7325
"2019-11-15-22",15.7533333333333,12.4641666666667,9.73333333333333
"2019-11-15-23",15.76,12.455,9.75333333333333
"2019-11-16-00",15.75,12.455,9.77
"2019-11-16-01",15.7566666666667,12.4666666666667,9.7725
"2019-11-16-02",15.775,12.4633333333333,9.8
"2019-11-16-03",15.7708333333333,12.4733333333333,9.77666666666667
"2019-11-16-04",15.775,12.4766666666667,9.72166666666667
"2019-11-16-05",15.7725,12.4666666666667,9.68916666666667
"2019-11-16-06",15.7775,12.46,9.75
"2019-11-16-07",15.77,12.4575,9.73
"2019-11-16-08",15.78,12.455,9.695
"2019-11-16-09",15.79,12.46,9.8025
"2019-11-16-10",15.8033333333333,12.485,10.1
"2019-11-16-11",15.865,12.5858333333333,10.6008333333333
"2019-11-16-12",15.9533333333333,12.7808333333333,11.2775
"2019-11-16-13",16.0975,13.0541666666667,11.7158333333333
"2019-11-16-14",16.285,13.3408333333333,12.1241666666667
"2019-11-16-15",16.485,13.6258333333333,12.3625
"2019-11-16-16",16.9166666666667,13.8908333333333,12.3008333333333
"2019-11-16-17",16.8466666666667,14.0491666666667,11.7225
"2019-11-16-18",16.8466666666667,14.01,11.21
"2019-11-16-19",16.8241666666667,13.8925,10.9025
"2019-11-16-20",16.7775,13.7566666666667,10.6375
"2019-11-16-21",16.7016666666667,13.5958333333333,10.3641666666667
"2019-11-16-22",16.6066666666667,13.4366666666667,10.1208333333333
"2019-11-16-23",16.4991666666667,13.2625,9.89583333333333
"2019-11-17-00",16.385,13.0975,9.7075
"2019-11-17-01",16.2708333333333,12.9508333333333,9.53333333333333
"2019-11-17-02",16.1675,12.7883333333333,9.48666666666667
"2019-11-17-03",16.0866666666667,12.6766666666667,9.52
"2019-11-17-04",16.02,12.6025,9.50916666666667
"2019-11-17-05",15.9575,12.5466666666667,9.4725
"2019-11-17-06",15.91,12.4866666666667,9.435
"2019-11-17-07",15.87,12.435,9.45833333333333
"2019-11-17-08",15.8358333333333,12.4175,9.49666666666667
"2019-11-17-09",15.8166666666667,12.3991666666667,9.62583333333333
"2019-11-17-10",15.785,12.42,9.7175
"2019-11-17-11",15.7725,12.44,9.81416666666667
"2019-11-17-12",15.78,12.4766666666667,10.03
"2019-11-17-13",15.8041666666667,12.555,10.2425
"2019-11-17-14",15.8591666666667,12.65,10.4266666666667
"2019-11-17-15",15.9025,12.7441666666667,10.6458333333333
"2019-11-17-16",15.9725,12.8683333333333,10.72
"2019-11-17-17",16.04,12.9516666666667,10.62
"2019-11-17-18",16.0958333333333,12.9958333333333,10.545
"2019-11-17-19",16.155,13.0133333333333,10.5241666666667
"2019-11-17-20",16.19,13.0391666666667,10.46
"2019-11-17-21",16.215,13.04,10.3783333333333
"2019-11-17-22",16.22,13.0233333333333,10.2808333333333
"2019-11-17-23",16.2091666666667,12.9825,10.1441666666667
"2019-11-18-00",16.1833333333333,12.9466666666667,10.0825
"2019-11-18-01",16.1583333333333,12.8958333333333,10.0575
"2019-11-18-02",16.14,12.8625,10.0266666666667
"2019-11-18-03",16.1225,12.8325,10.0808333333333
"2019-11-18-04",16.1033333333333,12.8283333333333,10.12
"2019-11-18-05",16.0966666666667,12.8258333333333,10.0533333333333
"2019-11-18-06",16.0733333333333,12.8025,10.0333333333333
"2019-11-18-07",16.0625,12.78,10.0233333333333
"2019-11-18-08",16.0991666666667,12.775,9.95416666666667
"2019-11-18-09",16.1225,12.76,10.0158333333333
"2019-11-18-10",16.19,12.7925,10.3308333333333
"2019-11-18-11",16.2566666666667,12.8858333333333,10.6766666666667
"2019-11-18-12",16.3425,13.03,10.9116666666667
"2019-11-18-13",16.4291666666667,13.1983333333333,11.3641666666667
"2019-11-18-14",16.5441666666667,13.4191666666667,11.9083333333333
"2019-11-18-15",16.6658333333333,13.6733333333333,12.0558333333333
"2019-11-18-16",16.8483333333333,13.8766666666667,12.1225
"2019-11-18-17",16.8841666666667,14.0216666666667,12.0233333333333
"2019-11-18-18",16.8966666666667,14.1033333333333,11.8983333333333
"2019-11-18-19",16.9241666666667,14.1133333333333,11.7725
"2019-11-18-20",16.9241666666667,14.1,11.6308333333333
"2019-11-18-21",16.9191666666667,14.0575,11.5941666666667
"2019-11-18-22",16.8933333333333,14.03,11.55
"2019-11-18-23",16.875,14.005,11.5258333333333
"2019-11-19-00",16.84,13.9775,11.485
"2019-11-19-01",16.8108333333333,13.9391666666667,11.4233333333333
"2019-11-19-02",16.7925,13.9141666666667,11.3866666666667
"2019-11-19-03",16.7675,13.88,11.36
"2019-11-19-04",16.7491666666667,13.8425,11.3275
"2019-11-19-05",16.72,13.8108333333333,11.2791666666667
"2019-11-19-06",16.6975,13.785,11.2241666666667
"2019-11-19-07",16.6725,13.7491666666667,11.18
"2019-11-19-08",16.6491666666667,13.7083333333333,11.165
"2019-11-19-09",16.64,13.6875,11.275
"2019-11-19-10",16.685,13.7025,11.5058333333333
"2019-11-19-11",16.7358333333333,13.7875,11.7808333333333
"2019-11-19-12",16.77,13.8825,11.94
"2019-11-19-13",16.8158333333333,13.9858333333333,12.0575
"2019-11-19-14",16.9075,14.0883333333333,12.1858333333333
"2019-11-19-15",17.0558333333333,14.1916666666667,12.2641666666667
"2019-11-19-16",17.1558333333333,14.2858333333333,12.28
"2019-11-19-17",17.1908333333333,14.3641666666667,12.1933333333333
"2019-11-19-18",17.1733333333333,14.4025,12.1183333333333
"2019-11-19-19",17.1733333333333,14.4,12.0725
"2019-11-19-20",17.1475,14.3866666666667,12.0308333333333
"2019-11-19-21",17.1158333333333,14.36,11.9883333333333
"2019-11-19-22",17.0966666666667,14.3475,11.925
"2019-11-19-23",17.0633333333333,14.3025,11.88
"2019-11-20-00",17.035,14.265,11.84
"2019-11-20-01",17.0066666666667,14.235,11.7975
"2019-11-20-02",16.9775,14.2,11.7575
"2019-11-20-03",16.96,14.1625,11.6966666666667
"2019-11-20-04",16.9291666666667,14.1325,11.6625
"2019-11-20-05",16.9033333333333,14.0866666666667,11.565
"2019-11-20-06",16.8825,14.0366666666667,11.475
"2019-11-20-07",16.8566666666667,13.99,11.3966666666667
"2019-11-20-08",16.8191666666667,13.9325,11.3625
"2019-11-20-09",16.8575,13.9008333333333,11.4875
"2019-11-20-10",16.87,13.9241666666667,11.7758333333333
"2019-11-20-11",16.8866666666667,14.0016666666667,12.0991666666667
"2019-11-20-12",16.8358333333333,14.1358333333333,12.4725
"2019-11-20-13",16.78,14.2816666666667,12.9216666666667
"2019-11-20-14",16.785,14.4541666666667,13.275
"2019-11-20-15",16.8233333333333,14.6316666666667,13.4533333333333
"2019-11-20-16",16.8933333333333,14.755,13.2016666666667
"2019-11-20-17",16.8808333333333,14.7716666666667,12.8033333333333
"2019-11-20-18",16.8933333333333,14.7033333333333,12.4216666666667
"2019-11-20-19",16.8816666666667,14.5675,12.1183333333333
"2019-11-20-20",16.83,14.42,11.84
"2019-11-20-21",16.7466666666667,14.2675,11.5583333333333
"2019-11-20-22",16.6441666666667,14.0983333333333,11.37
"2019-11-20-23",16.5333333333333,13.9483333333333,11.3158333333333
"2019-11-21-00",16.4291666666667,13.8333333333333,11.2633333333333
"2019-11-21-01",16.3783333333333,13.7283333333333,11.1533333333333
"2019-11-21-02",16.3166666666667,13.6266666666667,10.97
"2019-11-21-03",16.2841666666667,13.5041666666667,10.7708333333333
"2019-11-21-04",16.2375,13.3958333333333,10.5533333333333
"2019-11-21-05",16.1925,13.2733333333333,10.36
"2019-11-21-06",16.1375,13.1516666666667,10.2058333333333
"2019-11-21-07",16.0733333333333,13.0366666666667,10.065
"2019-11-21-08",16.0508333333333,12.9258333333333,10.0441666666667
"2019-11-21-09",16.065,12.875,10.1525
"2019-11-21-10",16.0675,12.8633333333333,10.3441666666667
"2019-11-21-11",16.105,12.9175,10.8216666666667
"2019-11-21-12",16.1375,13.07,11.3175
"2019-11-21-13",16.2166666666667,13.2791666666667,11.8525
"2019-11-21-14",16.3083333333333,13.535,12.2425
"2019-11-21-15",16.4725,13.7875,12.7616666666667
"2019-11-21-16",16.54,14.055,12.6466666666667
"2019-11-21-17",16.5633333333333,14.1741666666667,12.3666666666667
"2019-11-21-18",16.6083333333333,14.2,12.1458333333333
"2019-11-21-19",16.62,14.1783333333333,12.0783333333333
"2019-11-21-20",16.6425,14.15,12.0575
"2019-11-21-21",16.6,14.1325,12.0025
"2019-11-21-22",16.5875,14.0908333333333,11.9091666666667
"2019-11-21-23",16.5666666666667,14.0575,11.7783333333333
"2019-11-22-00",16.5375,13.9883333333333,11.65
"2019-11-22-01",16.5125,13.9366666666667,11.635
"2019-11-22-02",16.4841666666667,13.89,11.6175
"2019-11-22-03",16.4725,13.8591666666667,11.4708333333333
"2019-11-22-04",16.4641666666667,13.7858333333333,11.215
"2019-11-22-05",16.4275,13.6891666666667,11.025
"2019-11-22-06",16.3941666666667,13.5758333333333,10.9091666666667
"2019-11-22-07",16.3258333333333,13.4933333333333,10.82
"2019-11-22-08",16.2516666666667,13.4066666666667,10.7316666666667
"2019-11-22-09",16.215,13.3325,10.6791666666667
"2019-11-22-10",16.2325,13.26,10.7908333333333
"2019-11-22-11",16.1333333333333,13.2766666666667,11.0675
"2019-11-22-12",16.2658333333333,13.335,11.6075
"2019-11-22-13",16.3691666666667,13.5125,11.9358333333333
"2019-11-22-14",16.4025,13.6983333333333,12.2383333333333
"2019-11-22-15",16.4575,13.8908333333333,12.585
"2019-11-22-16",16.5,14.0658333333333,12.4966666666667
"2019-11-22-17",16.52,14.1425,12.2625
"2019-11-22-18",16.5408333333333,14.1475,12.0258333333333
"2019-11-22-19",16.5416666666667,14.0941666666667,11.8366666666667
"2019-11-22-20",16.5125,14.03,11.6908333333333
"2019-11-22-21",16.475,13.9566666666667,11.5816666666667
"2019-11-22-22",16.415,13.8825,11.455
"2019-11-22-23",16.36,13.7933333333333,11.3041666666667
"2019-11-23-00",16.2983333333333,13.7033333333333,11.3066666666667
"2019-11-23-01",16.2525,13.645,11.2508333333333
"2019-11-23-02",16.2425,13.5883333333333,11.245
"2019-11-23-03",16.24,13.5416666666667,11.1275
"2019-11-23-04",16.23,13.4891666666667,10.935
"2019-11-23-05",16.215,13.4225,10.7425
"2019-11-23-06",16.1841666666667,13.3316666666667,10.6691666666667
"2019-11-23-07",16.1525,13.2608333333333,10.7
"2019-11-23-08",16.12,13.2275,10.7758333333333
"2019-11-23-09",16.11,13.22,11.0141666666667
"2019-11-23-10",16.1091666666667,13.2816666666667,11.4291666666667
"2019-11-23-11",16.14,13.405,11.6766666666667
"2019-11-23-12",16.2,13.5383333333333,12.0516666666667
"2019-11-23-13",16.2525,13.7125,12.3741666666667
"2019-11-23-14",16.3133333333333,13.8775,12.575
"2019-11-23-15",16.41,14.0458333333333,12.7108333333333
"2019-11-23-16",16.51,14.1775,12.8
"2019-11-23-17",16.5883333333333,14.2841666666667,12.815
"2019-11-23-18",16.67,14.3733333333333,12.8075
"2019-11-23-19",16.725,14.4375,12.7975
"2019-11-23-20",16.7825,14.4891666666667,12.7875
"2019-11-23-21",16.835,14.5075,12.7075
"2019-11-23-22",16.8725,14.53,12.6766666666667
"2019-11-23-23",16.9125,14.535,12.635
"2019-11-24-00",16.925,14.5375,12.59
"2019-11-24-01",16.925,14.5325,12.5766666666667
"2019-11-24-02",16.9166666666667,14.5325,12.58
"2019-11-24-03",16.9158333333333,14.5275,12.5766666666667
"2019-11-24-04",16.9133333333333,14.5325,12.5475
"2019-11-24-05",16.9125,14.5125,12.5
"2019-11-24-06",16.9066666666667,14.5,12.4775
"2019-11-24-07",16.8875,14.4766666666667,12.415
"2019-11-24-08",16.8725,14.4608333333333,12.3733333333333
"2019-11-24-09",16.8625,14.435,12.4641666666667
"2019-11-24-10",16.865,14.4433333333333,12.7908333333333
"2019-11-24-11",16.8833333333333,14.5316666666667,13.2075
"2019-11-24-12",16.91,14.67,13.2941666666667
"2019-11-24-13",16.9633333333333,14.7733333333333,13.4383333333333
"2019-11-24-14",17.0258333333333,14.8775,13.6016666666667
"2019-11-24-15",17.0816666666667,14.9775,13.7158333333333
"2019-11-24-16",17.155,15.0825,13.79
"2019-11-24-17",17.2225,15.165,13.7625
"2019-11-24-18",17.28,15.2133333333333,13.7091666666667
"2019-11-24-19",17.3275,15.245,13.6725
"2019-11-24-20",17.3575,15.255,13.6725
"2019-11-24-21",17.3833333333333,15.2916666666667,13.6533333333333
"2019-11-24-22",17.3916666666667,15.3025,13.645
"2019-11-24-23",17.3941666666667,15.3075,13.59
"2019-11-25-00",17.39,15.2925,13.555
"2019-11-25-01",17.385,15.2733333333333,13.5225
"2019-11-25-02",17.3733333333333,15.2633333333333,13.5075
"2019-11-25-03",17.3733333333333,15.245,13.4783333333333
"2019-11-25-04",17.3508333333333,15.23,13.4166666666667
"2019-11-25-05",17.3475,15.2033333333333,13.3475
"2019-11-25-06",17.315,15.1675,13.3033333333333
"2019-11-25-07",17.3075,15.1425,13.2866666666667
"2019-11-25-08",17.33,15.1166666666667,13.2475
"2019-11-25-09",17.4291666666667,15.0966666666667,13.315
"2019-11-25-10",17.4533333333333,15.1241666666667,13.5258333333333
"2019-11-25-11",17.4675,15.2125,13.8266666666667
"2019-11-25-12",17.48,15.3241666666667,14.2016666666667
"2019-11-25-13",17.47,15.4816666666667,14.6791666666667
"2019-11-25-14",17.5483333333333,15.6666666666667,14.94
"2019-11-25-15",17.6591666666667,15.8466666666667,15.0441666666667
"2019-11-25-16",17.7666666666667,15.99,15.0058333333333
"2019-11-25-17",17.8233333333333,16.0808333333333,14.8591666666667
"2019-11-25-18",17.8675,16.1,14.6708333333333
"2019-11-25-19",17.8933333333333,16.0891666666667,14.4991666666667
"2019-11-25-20",17.9033333333333,16.0383333333333,14.2966666666667
"2019-11-25-21",17.9066666666667,15.97,14.0041666666667
"2019-11-25-22",17.87,15.8591666666667,13.6658333333333
"2019-11-25-23",17.8183333333333,15.7125,13.3516666666667
"2019-11-26-00",17.755,15.55,13.0575
"2019-11-26-01",17.6541666666667,15.3858333333333,12.7766666666667
"2019-11-26-02",17.535,15.1941666666667,12.4941666666667
"2019-11-26-03",17.4108333333333,15.0075,12.2475
"2019-11-26-04",17.27,14.8041666666667,12.0908333333333
"2019-11-26-05",17.1083333333333,14.645,11.8791666666667
"2019-11-26-06",16.965,14.465,11.7291666666667
"2019-11-26-07",16.8525,14.3058333333333,11.5458333333333
"2019-11-26-08",16.7825,14.1441666666667,11.5025
"2019-11-26-09",16.7333333333333,14.0316666666667,11.595
"2019-11-26-10",16.6633333333333,13.9925,11.8433333333333
"2019-11-26-11",16.6116666666667,14.0208333333333,12.3258333333333
"2019-11-26-12",16.5825,14.1383333333333,12.815
"2019-11-26-13",16.6225,14.3158333333333,13.5333333333333
"2019-11-26-14",16.73,14.5933333333333,14.2633333333333
"2019-11-26-15",16.93,14.94,14.8025
"2019-11-26-16",17.0975,15.2658333333333,14.73
