"Time","Temperature_Interieur_Sud.mean","Temperature_Interieur_Nord.mean","Temperature_E4000.mean","Temperature_ressentie_E4000.mean","Station_Meteo_Text","Mur_Temp_1_1.mean"
"2021-06-23-01",26.39,26.2566666666667,27.2,27.3,17.975,26.0841666666667
"2021-06-23-02",26.205,26.1033333333333,27.125,27.3,17.4833333333333,25.9158333333333
"2021-06-23-03",25.99,25.93,27.0166666666667,27.15,16.975,25.7258333333333
"2021-06-23-04",25.7633333333333,25.7316666666667,26.9083333333333,27.0083333333333,16.6666666666667,25.5025
"2021-06-23-05",25.53,25.5233333333333,26.7166666666667,26.875,16.475,25.2716666666667
"2021-06-23-06",25.3216666666667,25.2983333333333,26.5833333333333,26.6166666666667,16.8166666666667,25.03
"2021-06-23-07",25.1016666666667,25.0783333333333,26.4333333333333,26.4333333333333,18.175,24.7983333333333
"2021-06-23-08",24.85,24.8716666666667,26.3083333333333,26.3083333333333,19.8166666666667,24.5675
"2021-06-23-09",24.3583333333333,24.6483333333333,25.6166666666667,25.6333333333333,22.3666666666667,24.3258333333333
"2021-06-23-10",23.815,24.4083333333333,25.025,25.025,25.6333333333333,24.0816666666667
"2021-06-23-11",24.0283333333333,24.3316666666667,25.625,25.575,26.6916666666667,23.9841666666667
"2021-06-23-12",24.4333333333333,24.4116666666667,26.0583333333333,26.0583333333333,27.1,23.9758333333333
"2021-06-23-13",24.6266666666667,24.5133333333333,26.1916666666667,26.1916666666667,27.1416666666667,24.0275
"2021-06-23-14",24.8233333333333,24.625,26.3666666666667,26.3666666666667,29.875,24.1583333333333
"2021-06-23-15",25.0716666666667,24.765,26.5083333333333,26.5083333333333,26.5083333333333,24.325
"2021-06-23-16",25.33,24.895,26.6,26.6,24.6916666666667,24.52
"2021-06-23-17",25.5083333333333,25.035,26.6,26.6,22.925,24.7216666666667
"2021-06-23-18",25.595,25.1483333333333,26.6,26.6,22.6,24.8725
"2021-06-23-19",25.69,25.2416666666667,26.6,26.6,21.6166666666667,24.9716666666667
"2021-06-23-20",25.72,25.2883333333333,26.5833333333333,26.5833333333333,19.4,25.03
"2021-06-23-21",25.67,25.2783333333333,26.4833333333333,26.4833333333333,18.825,25.0125
"2021-06-23-22",25.555,25.2066666666667,26.4,26.4,18.3166666666667,24.9608333333333
"2021-06-23-23",25.4166666666667,25.1066666666667,26.3,26.3,18.4,24.8466666666667
"2021-06-24-00",25.2716666666667,24.975,26.1833333333333,26.1833333333333,18.175,24.7058333333333
"2021-06-24-01",25.0816666666667,24.83,26.1,26.1,17.725,24.5508333333333
"2021-06-24-02",24.9,24.6883333333333,26.05,26.05,16.7666666666667,24.3741666666667
"2021-06-24-03",24.7016666666667,24.5233333333333,25.9,25.9,16.675,24.1925
"2021-06-24-04",24.495,24.365,25.75,25.75,16.5416666666667,24.005
"2021-06-24-05",24.3066666666667,24.2116666666667,25.6333333333333,25.6333333333333,16.1416666666667,23.8175
"2021-06-24-06",24.115,24.0333333333333,25.475,25.475,16.3416666666667,23.6233333333333
"2021-06-24-07",23.9333333333333,23.8683333333333,25.3,25.3,16.85,23.4283333333333
"2021-06-24-08",23.1716666666667,23.6416666666667,24.0333333333333,24.05,18.4,23.2141666666667
"2021-06-24-09",23.3066666666667,23.4983333333333,24.8,24.8,21.2916666666667,23.0408333333333
"2021-06-24-10",22.9816666666667,23.3383333333333,24.625,24.625,23.775,22.9183333333333
"2021-06-24-11",23.33,23.3633333333333,24.8916666666667,24.8916666666667,24.4,22.8808333333333
"2021-06-24-12",23.5733333333333,23.43,25.0916666666667,25.0916666666667,20.9583333333333,22.9225
"2021-06-24-13",23.66,23.4816666666667,25.1,25.1,17.2,22.9708333333333
"2021-06-24-14",23.7933333333333,23.605,25.1916666666667,25.1916666666667,16.5833333333333,23.0716666666667
"2021-06-24-15",23.9233333333333,23.7133333333333,25.2,25.2,18.65,23.1758333333333
"2021-06-24-16",23.9433333333333,23.6516666666667,25.2333333333333,25.2333333333333,20.6083333333333,23.1966666666667
"2021-06-24-17",23.8933333333333,23.6366666666667,25.2333333333333,25.2333333333333,20.975,23.2075
"2021-06-24-18",23.915,23.6366666666667,25.2666666666667,25.2666666666667,23.1333333333333,23.2325
"2021-06-24-19",23.9633333333333,23.66,25.25,25.25,22.5083333333333,23.2925
"2021-06-24-20",23.9466666666667,23.6583333333333,25.2,25.2,18.725,23.3375
"2021-06-24-21",23.9033333333333,23.64,25.175,25.175,17.1166666666667,23.3841666666667
"2021-06-24-22",23.83,23.6,25.1,25.1,16.9083333333333,23.3875
"2021-06-24-23",23.74,23.5383333333333,25.075,25.075,16.0916666666667,23.3391666666667
"2021-06-25-00",23.625,23.4316666666667,24.925,24.925,15.5166666666667,23.2475
"2021-06-25-01",23.4516666666667,23.3016666666667,24.825,24.825,15.5083333333333,23.1058333333333
"2021-06-25-02",23.2766666666667,23.1516666666667,24.6416666666667,24.6416666666667,15.0333333333333,22.9391666666667
"2021-06-25-03",23.0816666666667,22.9816666666667,24.5,24.5,14.875,22.7466666666667
"2021-06-25-04",22.8983333333333,22.8116666666667,24.325,24.325,15.0416666666667,22.5408333333333
"2021-06-25-05",22.7133333333333,22.6233333333333,24.1583333333333,24.1583333333333,15.15,22.3216666666667
"2021-06-25-06",22.52,22.4583333333333,24.0916666666667,24.0916666666667,15.6,22.11
"2021-06-25-07",22.3433333333333,22.2883333333333,23.9833333333333,23.9833333333333,16.5583333333333,21.9083333333333
"2021-06-25-08",22.1233333333333,22.225,23.7916666666667,23.7916666666667,18.425,21.73
"2021-06-25-09",22.1733333333333,22.385,23.8333333333333,23.8333333333333,19.4083333333333,21.6375
"2021-06-25-10",22.1366666666667,22.2266666666667,23.8416666666667,23.8416666666667,18.7083333333333,21.5425
"2021-06-25-11",22.215,22.18,23.8333333333333,23.8333333333333,20.775,21.5325
"2021-06-25-12",22.27,22.0533333333333,24,24,23.3333333333333,21.535
"2021-06-25-13",22.2683333333333,22.02,23.9666666666667,23.9666666666667,23.2916666666667,21.5341666666667
"2021-06-25-14",22.4083333333333,22.0883333333333,24.1,24.1,24.4833333333333,21.6166666666667
"2021-06-25-15",22.6,22.2066666666667,24.1333333333333,24.1333333333333,25.0333333333333,21.7675
"2021-06-25-16",22.88,22.3966666666667,24.3833333333333,24.3833333333333,25.2166666666667,21.9975
"2021-06-25-17",23.2283333333333,22.6583333333333,24.65,24.65,25.5666666666667,22.3166666666667
"2021-06-25-18",23.5583333333333,22.92,24.95,24.95,25.5666666666667,22.655
"2021-06-25-19",23.9116666666667,23.2033333333333,25.1583333333333,25.1583333333333,25.8333333333333,23.0125
"2021-06-25-20",24.1466666666667,23.4366666666667,25.2,25.2,23.725,23.3391666666667
"2021-06-25-21",24.21,23.6,25.1,25.1,20.8916666666667,23.62
"2021-06-25-22",24.2433333333333,23.7766666666667,25.1083333333333,25.1083333333333,19.4666666666667,23.9016666666667
"2021-06-25-23",24.285,23.93,25.1,25.1,18.2833333333333,24.1033333333333
"2021-06-26-00",24.2416666666667,24.0366666666667,25.1,25.1,17.225,24.1841666666667
"2021-06-26-01",24.16,24.065,24.9833333333333,24.9833333333333,15.6,24.1566666666667
"2021-06-26-02",24.04,24.0016666666667,24.8333333333333,24.8333333333333,14.8583333333333,24.0716666666667
"2021-06-26-03",23.8683333333333,23.8666666666667,24.6666666666667,24.6666666666667,14.5416666666667,23.9033333333333
"2021-06-26-04",23.6783333333333,23.695,24.45,24.45,14.3583333333333,23.7075
"2021-06-26-05",23.4616666666667,23.5016666666667,24.3166666666667,24.3166666666667,13.4416666666667,23.4708333333333
"2021-06-26-06",23.2283333333333,23.2783333333333,24.1833333333333,24.1833333333333,13.575,23.2183333333333
"2021-06-26-07",22.9916666666667,23.05,24.1,24.1,16.1416666666667,22.9533333333333
"2021-06-26-08",22.8216666666667,22.8716666666667,24.15,24.15,17.3916666666667,22.695
"2021-06-26-09",22.6883333333333,22.73,24.15,24.15,20.1333333333333,22.4683333333333
"2021-06-26-10",22.595,22.61,24.15,24.15,23.4166666666667,22.2941666666667
"2021-06-26-11",22.5633333333333,22.5583333333333,24.2,24.2,24.225,22.1841666666667
"2021-06-26-12",22.6116666666667,22.575,24.3166666666667,24.3166666666667,26.3583333333333,22.1575
"2021-06-26-13",22.75,22.6766666666667,24.4333333333333,24.4333333333333,27.575,22.2141666666667
"2021-06-26-14",22.9283333333333,22.79,24.6083333333333,24.6083333333333,28.575,22.3433333333333
"2021-06-26-15",23.2033333333333,22.9616666666667,24.8333333333333,24.8333333333333,31.6166666666667,22.5341666666667
"2021-06-26-16",23.5516666666667,23.2233333333333,25.1083333333333,25.1083333333333,30.8583333333333,22.835
"2021-06-26-17",24.0116666666667,23.5383333333333,25.4333333333333,25.4333333333333,30.3083333333333,23.215
"2021-06-26-18",24.4466666666667,23.8666666666667,25.8166666666667,25.8166666666667,32.85,23.6225
"2021-06-26-19",24.905,24.215,26.15,26.15,31.1416666666667,24.0475
"2021-06-26-20",25.275,24.5266666666667,26.3083333333333,26.3083333333333,29.2166666666667,24.4516666666667
"2021-06-26-21",25.4366666666667,24.77,26.2833333333333,26.2833333333333,23.9916666666667,24.8408333333333
"2021-06-26-22",25.6133333333333,25.035,26.3583333333333,26.3583333333333,21.8916666666667,25.2108333333333
"2021-06-26-23",25.7133333333333,25.275,26.45,26.45,20.4833333333333,25.4975
"2021-06-27-00",25.7533333333333,25.4216666666667,26.4166666666667,26.4166666666667,19.4416666666667,25.6508333333333
"2021-06-27-01",25.745,25.5016666666667,26.35,26.35,18.8166666666667,25.7
"2021-06-27-02",25.6633333333333,25.5383333333333,26.325,26.325,18.0416666666667,25.6616666666667
"2021-06-27-03",25.5483333333333,25.4816666666667,26.1333333333333,26.1333333333333,17.7583333333333,25.5475
"2021-06-27-04",25.41,25.3683333333333,26.025,26.025,16.9083333333333,25.3816666666667
"2021-06-27-05",25.23,25.195,25.8333333333333,25.8333333333333,16.725,25.1941666666667
"2021-06-27-06",25.045,25.0066666666667,25.7166666666667,25.7166666666667,17.0916666666667,24.9733333333333
"2021-06-27-07",24.8483333333333,24.8383333333333,25.575,25.575,18.3416666666667,24.7491666666667
"2021-06-27-08",24.6916666666667,24.6416666666667,25.6416666666667,25.6416666666667,20.5,24.5275
"2021-06-27-09",24.5883333333333,24.5283333333333,25.7416666666667,25.7416666666667,23.45,24.3483333333333
"2021-06-27-10",24.5316666666667,24.4466666666667,25.7666666666667,25.7666666666667,26.6833333333333,24.2033333333333
"2021-06-27-11",24.5466666666667,24.4216666666667,25.8416666666667,25.8416666666667,28.2333333333333,24.1325
"2021-06-27-12",24.635,24.47,25.9833333333333,25.9833333333333,31.45,24.1533333333333
"2021-06-27-13",24.7766666666667,24.5483333333333,26.1,26.1,31.875,24.2475
"2021-06-27-14",24.9916666666667,24.6716666666667,26.225,26.225,32.4,24.4166666666667
"2021-06-27-15",25.2983333333333,24.8533333333333,26.4833333333333,26.4833333333333,32.95,24.64
"2021-06-27-16",25.6966666666667,25.1116666666667,26.8916666666667,27.1083333333333,33.9666666666667,24.9591666666667
"2021-06-27-17",26.1216666666667,25.4116666666667,27.1333333333333,27.3333333333333,33.075,25.3466666666667
"2021-06-27-18",26.5483333333333,25.7266666666667,27.4333333333333,27.5416666666667,33.4833333333333,25.7433333333333
"2021-06-27-19",26.9833333333333,26.0633333333333,27.7583333333333,27.9166666666667,32.1,26.1633333333333
"2021-06-27-20",27.3433333333333,26.3883333333333,28,28.2,30.325,26.5516666666667
"2021-06-27-21",27.525,26.655,28,28.2,26.9583333333333,26.9058333333333
"2021-06-27-22",27.6866666666667,26.92,28.0916666666667,28.2916666666667,24.9833333333333,27.2441666666667
"2021-06-27-23",27.7933333333333,27.135,28.1083333333333,28.3583333333333,23.0083333333333,27.5033333333333
"2021-06-28-00",27.82,27.28,28.1,28.4,21.85,27.6408333333333
"2021-06-28-01",27.7833333333333,27.355,28.1,28.4,20.6333333333333,27.6866666666667
"2021-06-28-02",27.6933333333333,27.3633333333333,27.975,28.275,19.6583333333333,27.63
"2021-06-28-03",27.55,27.29,27.8083333333333,28.1083333333333,19.1166666666667,27.5108333333333
"2021-06-28-04",27.36,27.1516666666667,27.6333333333333,27.9166666666667,19.1833333333333,27.3341666666667
"2021-06-28-05",27.165,26.9866666666667,27.5416666666667,27.7416666666667,18.6833333333333,27.1291666666667
"2021-06-28-06",26.945,26.835,27.3916666666667,27.5916666666667,18.6916666666667,26.8933333333333
"2021-06-28-07",26.7233333333333,26.66,27.25,27.45,21.1,26.6625
"2021-06-28-08",26.0366666666667,26.3483333333333,26.65,26.725,23.1083333333333,26.3883333333333
"2021-06-28-09",25.8716666666667,26.1033333333333,26.475,26.65,24.2916666666667,26.1075
"2021-06-28-10",25.8116666666667,25.99,26.4,26.4166666666667,26.1416666666667,25.9016666666667
"2021-06-28-11",25.9866666666667,25.99,26.875,26.8333333333333,27.1916666666667,25.8475
"2021-06-28-12",26.2266666666667,26.0983333333333,27.1666666666667,27.2833333333333,29.0333333333333,25.87
"2021-06-28-13",26.4483333333333,26.225,27.4833333333333,27.4833333333333,29.15,25.9491666666667
"2021-06-28-14",26.7816666666667,26.4033333333333,27.875,27.8916666666667,29.5083333333333,26.1375
"2021-06-28-15",27.05,26.5833333333333,28.0166666666667,28.1,28.7333333333333,26.3616666666667
"2021-06-28-16",27.2766666666667,26.7216666666667,28.1083333333333,28.275,29.7416666666667,26.5825
"2021-06-28-17",27.4933333333333,26.875,28.2666666666667,28.4166666666667,30.4333333333333,26.805
"2021-06-28-18",27.62,27.0066666666667,28.3,28.4166666666667,26.05,26.98
"2021-06-28-19",27.715,27.1183333333333,28.3083333333333,28.4916666666667,24.3333333333333,27.1483333333333
"2021-06-28-20",27.775,27.2066666666667,28.2416666666667,28.4416666666667,22.2916666666667,27.28
"2021-06-28-21",27.7866666666667,27.27,28.1833333333333,28.3833333333333,20.5416666666667,27.3375
"2021-06-28-22",27.725,27.2783333333333,28.1,28.3,20.2,27.3366666666667
"2021-06-28-23",27.6033333333333,27.2133333333333,28.0416666666667,28.2416666666667,19.6583333333333,27.25
"2021-06-29-00",27.43,27.09,27.9166666666667,28.1166666666667,19.9,27.115
"2021-06-29-01",27.2283333333333,26.9383333333333,27.7916666666667,27.9916666666667,19.2583333333333,26.9575
"2021-06-29-02",27.0016666666667,26.765,27.6833333333333,27.8833333333333,19.3583333333333,26.7525
"2021-06-29-03",26.7633333333333,26.5933333333333,27.5583333333333,27.7,19.4,26.5425
"2021-06-29-04",26.53,26.3966666666667,27.3416666666667,27.4416666666667,18.725,26.33
"2021-06-29-05",26.31,26.215,27.2416666666667,27.3416666666667,18.4916666666667,26.1133333333333
"2021-06-29-06",26.0983333333333,26.015,27.1083333333333,27.2916666666667,18.475,25.8808333333333
"2021-06-29-07",25.8833333333333,25.8233333333333,27,27.2,18.975,25.6475
"2021-06-29-08",25.6383333333333,25.6466666666667,26.8416666666667,26.95,19.9083333333333,25.4225
"2021-06-29-09",25.195,25.4633333333333,26.4,26.4,18.7916666666667,25.1425
"2021-06-29-10",25.12,25.3416666666667,26.4416666666667,26.4416666666667,15.5916666666667,24.9166666666667
"2021-06-29-11",25.225,25.2683333333333,26.5666666666667,26.5666666666667,20.4083333333333,24.7808333333333
"2021-06-29-12",25.1333333333333,25.1816666666667,26.4916666666667,26.4916666666667,24.1666666666667,24.6525
"2021-06-29-13",25.1066666666667,25.1116666666667,26.6166666666667,26.6666666666667,27.275,24.565
"2021-06-29-14",25.165,25.1033333333333,26.7,26.9,27.375,24.535
"2021-06-29-15",25.3,25.1566666666667,26.75,26.95,27.1833333333333,24.6008333333333
"2021-06-29-16",25.64,25.3333333333333,27.0833333333333,27.35,29.8166666666667,24.7925
"2021-06-29-17",25.83,25.425,27.2,27.3916666666667,30.3416666666667,24.9841666666667
"2021-06-29-18",26.11,25.55,27.45,27.55,29.0333333333333,25.1925
"2021-06-29-19",26.4316666666667,25.7216666666667,27.6833333333333,27.7583333333333,27.0666666666667,25.4441666666667
"2021-06-29-20",26.515,25.8116666666667,27.5083333333333,27.5833333333333,22.5583333333333,25.6475
"2021-06-29-21",26.5383333333333,25.8983333333333,27.3916666666667,27.4916666666667,19.5583333333333,25.85
"2021-06-29-22",26.5416666666667,25.9733333333333,27.325,27.425,17.3083333333333,25.9933333333333
"2021-06-29-23",26.4916666666667,26.0183333333333,27.15,27.3,16.875,26.0175
"2021-06-30-00",26.37,25.98,27.0083333333333,27.2083333333333,15.8583333333333,25.9666666666667
"2021-06-30-01",26.1833333333333,25.845,26.8916666666667,27.0916666666667,15.2083333333333,25.8075
"2021-06-30-02",25.935,25.6366666666667,26.6833333333333,26.8166666666667,14.7333333333333,25.6025
"2021-06-30-03",25.6616666666667,25.3983333333333,26.4916666666667,26.4916666666667,14.5166666666667,25.3475
"2021-06-30-04",25.39,25.1466666666667,26.3583333333333,26.3583333333333,13.6333333333333,25.0658333333333
"2021-06-30-05",25.085,24.8716666666667,26.1666666666667,26.1666666666667,13.1916666666667,24.7525
"2021-06-30-06",24.7633333333333,24.5916666666667,26.0583333333333,26.0583333333333,13.525,24.4483333333333
"2021-06-30-07",24.4833333333333,24.3233333333333,25.8833333333333,25.8833333333333,15.5666666666667,24.1308333333333
"2021-06-30-08",24.2816666666667,24.0966666666667,25.8416666666667,25.8416666666667,16.725,23.8425
"2021-06-30-09",24.2316666666667,23.9616666666667,25.8666666666667,25.8666666666667,19.275,23.605
"2021-06-30-10",24.0316666666667,23.765,25.7083333333333,25.7083333333333,21.6583333333333,23.3991666666667
"2021-06-30-11",23.97,23.6916666666667,25.6833333333333,25.6833333333333,22.2916666666667,23.2733333333333
"2021-06-30-12",23.9516666666667,23.6616666666667,25.7583333333333,25.7583333333333,25.2083333333333,23.21
"2021-06-30-13",23.9816666666667,23.6733333333333,25.7916666666667,25.7916666666667,26.3416666666667,23.205
"2021-06-30-14",24.0466666666667,23.71,25.8416666666667,25.8416666666667,26.425,23.2591666666667
"2021-06-30-15",24.2,23.8,25.925,25.925,27.025,23.375
"2021-06-30-16",24.445,23.9383333333333,26.05,26.05,26.1333333333333,23.555
"2021-06-30-17",24.6933333333333,24.1,26.125,26.125,26.6916666666667,23.7975
"2021-06-30-18",24.995,24.315,26.3583333333333,26.3583333333333,27.4416666666667,24.04
"2021-06-30-19",25.34,24.55,26.6,26.6333333333333,27.525,24.3283333333333
"2021-06-30-20",25.5483333333333,24.7116666666667,26.625,26.7166666666667,24.4416666666667,24.5775
"2021-06-30-21",25.5366666666667,24.805,26.4416666666667,26.4416666666667,20.55,24.7758333333333
"2021-06-30-22",25.55,24.9333333333333,26.3833333333333,26.3833333333333,19.2666666666667,25.005
"2021-06-30-23",25.5316666666667,25.0383333333333,26.3083333333333,26.3083333333333,19.1,25.1441666666667
"2021-07-01-00",25.47,25.09,26.2416666666667,26.2416666666667,18.225,25.175
"2021-07-01-01",25.3766666666667,25.065,26.1416666666667,26.1416666666667,17.6916666666667,25.1291666666667
"2021-07-01-02",25.2216666666667,24.975,26.0416666666667,26.0416666666667,17.4,25.0091666666667
"2021-07-01-03",25.0416666666667,24.8416666666667,25.8666666666667,25.8666666666667,17.0666666666667,24.8508333333333
"2021-07-01-04",24.8583333333333,24.6783333333333,25.7583333333333,25.7583333333333,15.9666666666667,24.675
"2021-07-01-05",24.635,24.4866666666667,25.625,25.625,16.0083333333333,24.4666666666667
"2021-07-01-06",24.4133333333333,24.3033333333333,25.5166666666667,25.5166666666667,16.3333333333333,24.2333333333333
"2021-07-01-07",24.2033333333333,24.11,25.4083333333333,25.4083333333333,17.0166666666667,23.9983333333333
"2021-07-01-08",23.7616666666667,23.8766666666667,25.0666666666667,25.0666666666667,17.8666666666667,23.7316666666667
"2021-07-01-09",23.5233333333333,23.69,24.9166666666667,24.9166666666667,20.8583333333333,23.4416666666667
"2021-07-01-10",23.5033333333333,23.5616666666667,24.9583333333333,24.9583333333333,24.8666666666667,23.2691666666667
"2021-07-01-11",23.665,23.5566666666667,25.075,25.075,25.4416666666667,23.21
"2021-07-01-12",23.8,23.645,25.25,25.25,24.8666666666667,23.2241666666667
"2021-07-01-13",23.91,23.735,25.3916666666667,25.3916666666667,28.3333333333333,23.3058333333333
"2021-07-01-14",24.155,23.9833333333333,26.1416666666667,26.1166666666667,30.5,23.4858333333333
"2021-07-01-15",24.6866666666667,24.2433333333333,26.3166666666667,26.3083333333333,30.7583333333333,23.7425
"2021-07-01-16",25.1166666666667,24.5116666666667,26.8166666666667,26.7833333333333,30.2416666666667,24.0658333333333
"2021-07-01-17",25.4133333333333,24.7266666666667,26.9333333333333,26.8083333333333,28.2333333333333,24.4041666666667
"2021-07-01-18",25.5966666666667,24.89,26.9083333333333,26.8333333333333,27.6,24.7075
"2021-07-01-19",25.795,25.0816666666667,26.8833333333333,26.875,25.9916666666667,24.9791666666667
"2021-07-01-20",25.9283333333333,25.255,26.85,26.85,24.725,25.2166666666667
"2021-07-01-21",26.0033333333333,25.4083333333333,26.8583333333333,26.8916666666667,22.625,25.43
"2021-07-01-22",26.0533333333333,25.52,26.825,26.925,20.2166666666667,25.5716666666667
"2021-07-01-23",26.0466666666667,25.595,26.725,26.8333333333333,19.175,25.6375
"2021-07-02-00",25.9966666666667,25.6366666666667,26.6916666666667,26.7333333333333,18.5833333333333,25.6275
"2021-07-02-01",25.895,25.6066666666667,26.4916666666667,26.5,17.45,25.555
"2021-07-02-02",25.7433333333333,25.4883333333333,26.3583333333333,26.3583333333333,16.6666666666667,25.4308333333333
"2021-07-02-03",25.5466666666667,25.3333333333333,26.1833333333333,26.1833333333333,15.9833333333333,25.2466666666667
"2021-07-02-04",25.32,25.1483333333333,26.05,26.05,15.1666666666667,25.045
"2021-07-02-05",25.0766666666667,24.965,25.9,25.9,14.6583333333333,24.7983333333333
"2021-07-02-06",24.815,24.73,25.75,25.75,14.6166666666667,24.5425
"2021-07-02-07",24.56,24.4583333333333,25.6,25.6,16.8833333333333,24.2741666666667
"2021-07-02-08",24.3783333333333,24.28,25.6666666666667,25.6666666666667,19.0166666666667,24.0025
"2021-07-02-09",24.2766666666667,24.0983333333333,25.6333333333333,25.6333333333333,21.4916666666667,23.7541666666667
"2021-07-02-10",24.2183333333333,23.99,25.6916666666667,25.6916666666667,25.7,23.57
"2021-07-02-11",24.13,23.865,25.6,25.6,27.7333333333333,23.4408333333333
"2021-07-02-12",24.1716666666667,23.91,25.7166666666667,25.7166666666667,28.8166666666667,23.4133333333333
"2021-07-02-13",24.2316666666667,24.0066666666667,25.875,25.875,30.9,23.4775
"2021-07-02-14",24.4033333333333,24.13,26.05,26.05,30.8416666666667,23.6066666666667
"2021-07-02-15",24.665,24.2833333333333,26.15,26.15,31.1833333333333,23.8108333333333
"2021-07-02-16",25.0333333333333,24.5266666666667,26.4916666666667,26.4916666666667,31.8166666666667,24.1108333333333
"2021-07-02-17",25.4166666666667,24.8116666666667,26.7583333333333,26.85,29.7416666666667,24.455
"2021-07-02-18",25.7483333333333,25.07,26.9333333333333,27.0333333333333,29.1666666666667,24.8133333333333
"2021-07-02-19",26.155,25.3866666666667,27.2333333333333,27.25,31.2833333333333,25.1866666666667
"2021-07-02-20",26.4316666666667,25.675,27.35,27.4083333333333,28.7666666666667,25.5316666666667
"2021-07-02-21",26.5433333333333,25.88,27.3,27.4,24.7333333333333,25.855
"2021-07-02-22",26.6966666666667,26.09,27.375,27.475,23.425,26.1408333333333
"2021-07-02-23",26.7933333333333,26.2716666666667,27.4,27.5,22.3416666666667,26.3575
"2021-07-03-00",26.8216666666667,26.3966666666667,27.4083333333333,27.5083333333333,21.5833333333333,26.4641666666667
"2021-07-03-01",26.7916666666667,26.455,27.3416666666667,27.4416666666667,20.9916666666667,26.4891666666667
"2021-07-03-02",26.7233333333333,26.4783333333333,27.225,27.325,20.6833333333333,26.4433333333333
"2021-07-03-03",26.62,26.43,27.1166666666667,27.2916666666667,20.2166666666667,26.3625
"2021-07-03-04",26.4833333333333,26.3383333333333,27,27.1666666666667,19.9583333333333,26.2341666666667
"2021-07-03-05",26.3366666666667,26.205,26.975,27.0833333333333,19.8083333333333,26.085
"2021-07-03-06",26.175,26.0666666666667,26.8333333333333,26.9333333333333,19.6416666666667,25.925
"2021-07-03-07",26.0033333333333,25.9333333333333,26.7166666666667,26.875,19.775,25.7541666666667
"2021-07-03-08",25.8583333333333,25.765,26.6666666666667,26.775,20.7666666666667,25.5741666666667
"2021-07-03-09",25.73,25.6216666666667,26.6333333333333,26.7,21.8833333333333,25.3991666666667
"2021-07-03-10",25.585,25.48,26.55,26.55,21.4083333333333,25.2483333333333
"2021-07-03-11",25.4916666666667,25.365,26.5083333333333,26.5083333333333,23.225,25.1166666666667
"2021-07-03-12",25.5133333333333,25.3066666666667,26.6,26.6166666666667,26.4416666666667,25.0116666666667
"2021-07-03-13",25.51,25.2633333333333,26.6166666666667,26.65,26.2333333333333,24.9725
"2021-07-03-14",25.5233333333333,25.245,26.6083333333333,26.625,24.625,24.9433333333333
"2021-07-03-15",25.52,25.235,26.525,26.525,20.725,24.9675
"2021-07-03-16",25.51,25.2133333333333,26.4083333333333,26.4083333333333,18.675,24.985
"2021-07-03-17",25.48,25.1716666666667,26.375,26.375,18.7666666666667,24.9725
"2021-07-03-18",25.47,25.13,26.4,26.4,22.175,24.9466666666667
"2021-07-03-19",25.565,25.1566666666667,26.4833333333333,26.4833333333333,24.8083333333333,24.9366666666667
"2021-07-03-20",25.5716666666667,25.1216666666667,26.475,26.475,22.05,24.91
"2021-07-03-21",25.425,25.025,26.325,26.325,18.7833333333333,24.9
"2021-07-03-22",25.31,24.9783333333333,26.2,26.2,17.7583333333333,24.9233333333333
"2021-07-03-23",25.1816666666667,24.9266666666667,26.1,26.1,17.15,24.9241666666667
"2021-07-04-00",25.0383333333333,24.845,26.0416666666667,26.0416666666667,16.8166666666667,24.8433333333333
"2021-07-04-01",24.845,24.7433333333333,25.9,25.9,16.5083333333333,24.7208333333333
"2021-07-04-02",24.655,24.5933333333333,25.775,25.775,16.4833333333333,24.5566666666667
"2021-07-04-03",24.455,24.42,25.6333333333333,25.6333333333333,16.1333333333333,24.3533333333333
"2021-07-04-04",24.2283333333333,24.2333333333333,25.475,25.475,16.1,24.1383333333333
"2021-07-04-05",24.0083333333333,24.0383333333333,25.3083333333333,25.3083333333333,15.95,23.9141666666667
"2021-07-04-06",23.7833333333333,23.83,25.2,25.2,16.075,23.675
"2021-07-04-07",23.61,23.645,25.125,25.125,16.7666666666667,23.44
"2021-07-04-08",23.4383333333333,23.46,25.025,25.025,17.675,23.2225
"2021-07-04-09",23.2883333333333,23.315,24.95,24.95,19.9,23.025
"2021-07-04-10",23.18,23.18,24.8833333333333,24.8833333333333,20.0083333333333,22.8458333333333
"2021-07-04-11",23.0566666666667,23.0516666666667,24.8,24.8,18.4,22.705
"2021-07-04-12",22.9616666666667,22.9466666666667,24.6833333333333,24.6833333333333,18.2666666666667,22.6025
"2021-07-04-13",22.9433333333333,22.8916666666667,24.6666666666667,24.6666666666667,19.2416666666667,22.52
"2021-07-04-14",22.88,22.82,24.5583333333333,24.5583333333333,18.2,22.4525
"2021-07-04-15",22.875,22.78,24.575,24.575,20.1333333333333,22.42
"2021-07-04-16",22.9466666666667,22.7833333333333,24.5916666666667,24.5916666666667,22.25,22.41
"2021-07-04-17",23.0033333333333,22.795,24.6,24.6,22.8416666666667,22.435
"2021-07-04-18",23.0466666666667,22.845,24.625,24.625,24.4,22.505
"2021-07-04-19",23.18,22.945,24.725,24.725,24.3083333333333,22.615
"2021-07-04-20",23.28,23.005,24.7,24.7,21.2416666666667,22.7258333333333
"2021-07-04-21",23.3016666666667,23.0333333333333,24.625,24.625,19.6916666666667,22.8191666666667
