"Time","Mur_Temp_2_2.mean","Mur_Temp_2_3.mean"
"2022-03-16-18",16.8575,17.1233333333333
"2022-03-16-19",16.93,16.6908333333333
"2022-03-16-20",16.905,16.3175
"2022-03-16-21",16.825,15.985
"2022-03-16-22",16.71,15.705
"2022-03-16-23",16.5991666666667,15.4283333333333
"2022-03-17-00",16.47,15.0958333333333
"2022-03-17-01",16.3116666666667,14.8158333333333
"2022-03-17-02",16.1383333333333,14.5733333333333
"2022-03-17-03",15.9783333333333,14.345
"2022-03-17-04",15.8066666666667,14.1558333333333
"2022-03-17-05",15.6566666666667,14.0116666666667
"2022-03-17-06",15.5083333333333,13.8333333333333
"2022-03-17-07",15.3683333333333,13.6266666666667
"2022-03-17-08",15.23,13.6958333333333
"2022-03-17-09",15.1508333333333,14.035
"2022-03-17-10",15.1916666666667,14.5758333333333
"2022-03-17-11",15.2941666666667,15.1575
"2022-03-17-12",15.49,15.8608333333333
"2022-03-17-13",15.775,16.6566666666667
"2022-03-17-14",16.135,17.2658333333333
"2022-03-17-15",16.4858333333333,17.5716666666667
"2022-03-17-16",16.7858333333333,17.5291666666667
"2022-03-17-17",16.9891666666667,17.3166666666667
"2022-03-17-18",17.0775,16.8833333333333
"2022-03-17-19",17.065,16.55
"2022-03-17-20",17.0025,16.3125
"2022-03-17-21",16.9266666666667,16.1325
"2022-03-17-22",16.8483333333333,15.9825
"2022-03-17-23",16.765,15.8291666666667
"2022-03-18-00",16.6616666666667,15.625
"2022-03-18-01",16.5758333333333,15.4708333333333
"2022-03-18-02",16.4758333333333,15.3208333333333
"2022-03-18-03",16.3725,15.1975
"2022-03-18-04",16.265,15.0183333333333
"2022-03-18-05",16.1558333333333,14.7966666666667
"2022-03-18-06",16.0341666666667,14.6275
"2022-03-18-07",15.9083333333333,14.4716666666667
"2022-03-18-08",15.79,14.3725
"2022-03-18-09",15.6875,14.3408333333333
"2022-03-18-10",15.61,14.3941666666667
"2022-03-18-11",15.5666666666667,14.4916666666667
"2022-03-18-12",15.5475,14.6033333333333
"2022-03-18-13",15.5733333333333,14.805
"2022-03-18-14",15.6125,14.9483333333333
"2022-03-18-15",15.6741666666667,15.0558333333333
"2022-03-18-16",15.7233333333333,15.0908333333333
"2022-03-18-17",15.7583333333333,15.0758333333333
"2022-03-18-18",15.7825,15.0016666666667
"2022-03-18-19",15.7775,14.8816666666667
"2022-03-18-20",15.7525,14.7525
"2022-03-18-21",15.7216666666667,14.5775
"2022-03-18-22",15.65,14.3941666666667
"2022-03-18-23",15.5816666666667,14.2066666666667
"2022-03-19-00",15.4766666666667,14.045
"2022-03-19-01",15.3925,13.9175
"2022-03-19-02",15.3016666666667,13.7983333333333
"2022-03-19-03",15.2075,13.7516666666667
"2022-03-19-04",15.1441666666667,13.715
"2022-03-19-05",15.0933333333333,13.6583333333333
"2022-03-19-06",15.0308333333333,13.595
"2022-03-19-07",14.955,13.4666666666667
"2022-03-19-08",14.895,13.4591666666667
"2022-03-19-09",14.85,13.7208333333333
"2022-03-19-10",14.8791666666667,14.0808333333333
"2022-03-19-11",14.9733333333333,14.5083333333333
"2022-03-19-12",15.1241666666667,15.0008333333333
"2022-03-19-13",15.3316666666667,15.5241666666667
"2022-03-19-14",15.5766666666667,16.165
"2022-03-19-15",15.8725,16.8108333333333
"2022-03-19-16",16.19,17.18
"2022-03-19-17",16.5458333333333,17.3016666666667
"2022-03-19-18",16.7733333333333,16.9883333333333
"2022-03-19-19",16.8466666666667,16.4091666666667
"2022-03-19-20",16.7816666666667,15.8266666666667
"2022-03-19-21",16.6233333333333,15.31
"2022-03-19-22",16.4416666666667,14.845
"2022-03-19-23",16.2316666666667,14.4533333333333
"2022-03-20-00",16.0125,14.1441666666667
"2022-03-20-01",15.8066666666667,14.035
"2022-03-20-02",15.6316666666667,13.6316666666667
"2022-03-20-03",15.3958333333333,13.1733333333333
"2022-03-20-04",15.1558333333333,12.8166666666667
"2022-03-20-05",14.9166666666667,12.475
"2022-03-20-06",14.675,12.1666666666667
"2022-03-20-07",14.4325,11.9583333333333
"2022-03-20-08",14.235,12.07
"2022-03-20-09",14.1308333333333,12.5166666666667
"2022-03-20-10",14.15,13.1033333333333
"2022-03-20-11",14.2716666666667,14.025
"2022-03-20-12",14.5516666666667,15.0683333333333
"2022-03-20-13",14.9483333333333,15.9666666666667
"2022-03-20-14",15.38,16.4733333333333
"2022-03-20-15",15.7758333333333,16.7225
"2022-03-20-16",16.0641666666667,16.7391666666667
"2022-03-20-17",16.2741666666667,16.625
"2022-03-20-18",16.415,16.3941666666667
"2022-03-20-19",16.46,16.0341666666667
"2022-03-20-20",16.4458333333333,15.7425
"2022-03-20-21",16.3758333333333,15.4383333333333
"2022-03-20-22",16.2825,15.0666666666667
"2022-03-20-23",16.1525,14.7308333333333
"2022-03-21-00",15.995,14.4058333333333
"2022-03-21-01",15.8125,14.025
"2022-03-21-02",15.6175,13.6125
"2022-03-21-03",15.3925,13.2066666666667
"2022-03-21-04",15.15,12.8358333333333
"2022-03-21-05",14.8991666666667,12.4858333333333
"2022-03-21-06",14.6541666666667,12.155
"2022-03-21-07",14.4183333333333,11.9175
"2022-03-21-08",14.2041666666667,12.0258333333333
"2022-03-21-09",14.0816666666667,12.4425
"2022-03-21-10",14.0983333333333,13.1
"2022-03-21-11",14.2341666666667,13.6775
"2022-03-21-12",14.4391666666667,14.3233333333333
"2022-03-21-13",14.7075,14.9566666666667
"2022-03-21-14",15.0116666666667,15.6433333333333
"2022-03-21-15",15.26,16.1733333333333
"2022-03-21-16",15.5733333333333,16.5666666666667
"2022-03-21-17",16.0383333333333,16.9033333333333
"2022-03-21-18",16.3708333333333,16.7425
"2022-03-21-19",16.53,16.2325
"2022-03-21-20",16.5258333333333,15.915
"2022-03-21-21",16.4675,15.6133333333333
"2022-03-21-22",16.3783333333333,15.1783333333333
"2022-03-21-23",16.2341666666667,14.7566666666667
"2022-03-22-00",16.0541666666667,14.3375
"2022-03-22-01",15.8366666666667,13.955
"2022-03-22-02",15.6116666666667,13.575
"2022-03-22-03",15.3841666666667,13.2058333333333
"2022-03-22-04",15.1416666666667,12.8558333333333
"2022-03-22-05",14.8975,12.5066666666667
"2022-03-22-06",14.6491666666667,12.1608333333333
"2022-03-22-07",14.4025,11.8683333333333
"2022-03-22-08",14.1791666666667,11.9158333333333
"2022-03-22-09",14.0341666666667,12.2408333333333
"2022-03-22-10",14,12.7083333333333
"2022-03-22-11",14.0775,13.2491666666667
"2022-03-22-12",14.2475,13.85
"2022-03-22-13",14.4808333333333,14.4591666666667
"2022-03-22-14",14.7616666666667,15.0808333333333
"2022-03-22-15",14.9391666666667,15.5908333333333
"2022-03-22-16",15.1408333333333,15.9683333333333
"2022-03-22-17",15.6683333333333,16.4816666666667
"2022-03-22-18",16.0566666666667,16.4108333333333
"2022-03-22-19",16.2083333333333,15.8766666666667
"2022-03-22-20",16.2041666666667,15.3308333333333
"2022-03-22-21",16.0825,14.8441666666667
"2022-03-22-22",15.9091666666667,14.3641666666667
"2022-03-22-23",15.7058333333333,13.9125
"2022-03-23-00",15.4816666666667,13.5566666666667
"2022-03-23-01",15.2541666666667,13.2075
"2022-03-23-02",15.0133333333333,12.8383333333333
"2022-03-23-03",14.7708333333333,12.4933333333333
"2022-03-23-04",14.5266666666667,12.1591666666667
"2022-03-23-05",14.2716666666667,11.7875
"2022-03-23-06",14.0191666666667,11.4266666666667
"2022-03-23-07",13.7483333333333,11.1466666666667
"2022-03-23-08",13.535,11.2691666666667
"2022-03-23-09",13.4008333333333,11.65
"2022-03-23-10",13.37,12.1716666666667
"2022-03-23-11",13.4358333333333,12.7675
"2022-03-23-12",13.6125,13.3975
"2022-03-23-13",13.8516666666667,14.0858333333333
"2022-03-23-14",14.1175,14.7458333333333
"2022-03-23-15",14.4033333333333,15.3475
"2022-03-23-16",14.7158333333333,15.8308333333333
"2022-03-23-17",15.2425,16.4075
"2022-03-23-18",15.6766666666667,16.3925
"2022-03-23-19",15.9133333333333,15.8391666666667
"2022-03-23-20",15.9475,15.3158333333333
"2022-03-23-21",15.8808333333333,14.795
"2022-03-23-22",15.76,14.3241666666667
"2022-03-23-23",15.58,13.8758333333333
"2022-03-24-00",15.3816666666667,13.4908333333333
"2022-03-24-01",15.1775,13.0816666666667
"2022-03-24-02",14.9525,12.7075
"2022-03-24-03",14.7033333333333,12.335
"2022-03-24-04",14.4508333333333,11.9858333333333
"2022-03-24-05",14.2158333333333,11.6275
"2022-03-24-06",13.9641666666667,11.325
"2022-03-24-07",13.7208333333333,11.0983333333333
"2022-03-24-08",13.5283333333333,11.2575
"2022-03-24-09",13.42,11.745
"2022-03-24-10",13.4708333333333,12.3658333333333
"2022-03-24-11",13.6166666666667,13.0958333333333
"2022-03-24-12",13.84,13.8758333333333
"2022-03-24-13",14.1758333333333,14.6583333333333
"2022-03-24-14",14.5308333333333,15.4358333333333
"2022-03-24-15",14.8591666666667,16.0741666666667
"2022-03-24-16",15.1941666666667,16.6258333333333
"2022-03-24-17",15.805,17.3033333333333
"2022-03-24-18",16.275,17.355
"2022-03-24-19",16.5491666666667,16.8216666666667
"2022-03-24-20",16.61,16.2808333333333
"2022-03-24-21",16.5641666666667,15.78
"2022-03-24-22",16.4483333333333,15.2825
"2022-03-24-23",16.28,14.7916666666667
"2022-03-25-00",16.075,14.3375
"2022-03-25-01",15.8583333333333,13.9366666666667
"2022-03-25-02",15.6283333333333,13.5425
"2022-03-25-03",15.3841666666667,13.1533333333333
"2022-03-25-04",15.1366666666667,12.7975
"2022-03-25-05",14.8691666666667,12.4766666666667
"2022-03-25-06",14.62,12.155
"2022-03-25-07",14.3633333333333,11.9041666666667
"2022-03-25-08",14.16,12.0708333333333
"2022-03-25-09",14.0675,12.53
"2022-03-25-10",14.08,13.1483333333333
"2022-03-25-11",14.1991666666667,13.9125
"2022-03-25-12",14.4208333333333,14.6858333333333
"2022-03-25-13",14.7133333333333,15.4416666666667
"2022-03-25-14",15.0475,16.155
"2022-03-25-15",15.3958333333333,16.8108333333333
"2022-03-25-16",15.7466666666667,17.3783333333333
"2022-03-25-17",16.26,17.9391666666667
"2022-03-25-18",16.7008333333333,17.9466666666667
"2022-03-25-19",16.9475,17.3558333333333
"2022-03-25-20",16.99,16.8
"2022-03-25-21",16.9433333333333,16.2291666666667
"2022-03-25-22",16.8108333333333,15.7058333333333
"2022-03-25-23",16.6333333333333,15.22
"2022-03-26-00",16.4433333333333,14.7816666666667
"2022-03-26-01",16.2125,14.365
"2022-03-26-02",15.9858333333333,13.9925
"2022-03-26-03",15.7333333333333,13.595
"2022-03-26-04",15.4816666666667,13.235
"2022-03-26-05",15.2283333333333,12.8808333333333
"2022-03-26-06",14.9741666666667,12.5533333333333
"2022-03-26-07",14.7083333333333,12.3008333333333
"2022-03-26-08",14.49,12.4566666666667
"2022-03-26-09",14.38,12.8525
"2022-03-26-10",14.3916666666667,13.435
"2022-03-26-11",14.5116666666667,14.1958333333333
"2022-03-26-12",14.7466666666667,14.9858333333333
"2022-03-26-13",15.0483333333333,15.8183333333333
"2022-03-26-14",15.4266666666667,16.6708333333333
"2022-03-26-15",15.8158333333333,17.4325
"2022-03-26-16",16.22,18.0958333333333
"2022-03-26-17",16.7775,18.5933333333333
"2022-03-26-18",17.2166666666667,18.5308333333333
"2022-03-26-19",17.4625,17.9916666666667
"2022-03-26-20",17.5266666666667,17.4608333333333
"2022-03-26-21",17.4733333333333,16.8641666666667
"2022-03-26-22",17.3491666666667,16.3066666666667
"2022-03-26-23",17.1516666666667,15.785
"2022-03-27-00",16.9391666666667,15.3191666666667
"2022-03-27-01",16.7108333333333,14.8675
"2022-03-27-03",16.4533333333333,14.4233333333333
"2022-03-27-04",16.1758333333333,14.0091666666667
"2022-03-27-05",15.9008333333333,13.5783333333333
"2022-03-27-06",15.6091666666667,13.18
"2022-03-27-07",15.3258333333333,12.7908333333333
"2022-03-27-08",15.0358333333333,12.5966666666667
"2022-03-27-09",14.815,12.8691666666667
"2022-03-27-10",14.7066666666667,13.295
"2022-03-27-11",14.7316666666667,13.8875
"2022-03-27-12",14.8516666666667,14.6466666666667
"2022-03-27-13",15.0866666666667,15.4725
"2022-03-27-14",15.4133333333333,16.4033333333333
"2022-03-27-15",15.8216666666667,17.2625
"2022-03-27-16",16.23,17.7791666666667
"2022-03-27-17",16.6025,18.265
"2022-03-27-18",17.0433333333333,18.53
"2022-03-27-19",17.3766666666667,18.1908333333333
"2022-03-27-20",17.4983333333333,17.4775
"2022-03-27-21",17.4458333333333,16.775
"2022-03-27-22",17.2975,16.1216666666667
"2022-03-27-23",17.0758333333333,15.5608333333333
"2022-03-28-00",16.8408333333333,15.0908333333333
"2022-03-28-01",16.5883333333333,14.6575
"2022-03-28-02",16.3308333333333,14.2458333333333
"2022-03-28-03",16.0641666666667,13.8275
"2022-03-28-04",15.7966666666667,13.4383333333333
"2022-03-28-05",15.5183333333333,13.055
"2022-03-28-06",15.2408333333333,12.7225
"2022-03-28-07",14.975,12.3916666666667
"2022-03-28-08",14.6941666666667,12.1758333333333
"2022-03-28-09",14.4641666666667,12.3858333333333
"2022-03-28-10",14.3566666666667,12.8425
"2022-03-28-11",14.41,13.5216666666667
"2022-03-28-12",14.5208333333333,14.3325
"2022-03-28-13",14.79,15.19
"2022-03-28-14",15.13,16.0933333333333
"2022-03-28-15",15.535,16.9983333333333
"2022-03-28-16",15.9716666666667,17.8191666666667
"2022-03-28-17",16.4266666666667,18.5308333333333
"2022-03-28-18",16.9866666666667,18.9825
"2022-03-28-19",17.4258333333333,18.8225
"2022-03-28-20",17.6616666666667,18.2325
"2022-03-28-21",17.7008333333333,17.5641666666667
"2022-03-28-22",17.6241666666667,16.9875
"2022-03-28-23",17.4883333333333,16.4991666666667
"2022-03-29-00",17.3075,16.1525
"2022-03-29-01",17.1366666666667,15.8616666666667
"2022-03-29-02",16.9691666666667,15.6141666666667
"2022-03-29-03",16.7966666666667,15.3508333333333
"2022-03-29-04",16.6233333333333,15.0791666666667
"2022-03-29-05",16.4383333333333,14.7233333333333
"2022-03-29-06",16.2375,14.3741666666667
"2022-03-29-07",16.0133333333333,14.0391666666667
"2022-03-29-08",15.785,13.8716666666667
"2022-03-29-09",15.6033333333333,14.2225
"2022-03-29-10",15.5583333333333,14.7933333333333
"2022-03-29-11",15.6525,15.4375
"2022-03-29-12",15.845,16.1383333333333
"2022-03-29-13",16.1241666666667,16.8433333333333
"2022-03-29-14",16.4416666666667,17.665
"2022-03-29-15",16.8133333333333,18.2825
"2022-03-29-16",17.1841666666667,18.6883333333333
"2022-03-29-17",17.5191666666667,18.9616666666667
"2022-03-29-18",17.8116666666667,19.0491666666667
"2022-03-29-19",18.0266666666667,18.7858333333333
"2022-03-29-20",18.1283333333333,18.3208333333333
"2022-03-29-21",18.1158333333333,17.9666666666667
"2022-03-29-22",18.0625,17.715
"2022-03-29-23",17.995,17.4975
"2022-03-30-00",17.9158333333333,17.2825
"2022-03-30-01",17.83,17.0966666666667
"2022-03-30-02",17.7216666666667,16.9008333333333
"2022-03-30-03",17.6208333333333,16.695
"2022-03-30-04",17.5075,16.4166666666667
"2022-03-30-05",17.3525,16.0875
"2022-03-30-06",17.1841666666667,15.7925
"2022-03-30-07",17.0241666666667,15.555
"2022-03-30-08",16.845,15.3783333333333
"2022-03-30-09",16.6933333333333,15.3241666666667
"2022-03-30-10",16.5775,15.5441666666667
"2022-03-30-11",16.555,16.1583333333333
"2022-03-30-12",16.6666666666667,16.7825
"2022-03-30-13",16.8625,17.0166666666667
"2022-03-30-14",17.0041666666667,17.3575
"2022-03-30-15",17.1725,17.6225
"2022-03-30-16",17.3391666666667,17.5625
"2022-03-30-17",17.4275,17.4425
"2022-03-30-18",17.4758333333333,17.4833333333333
"2022-03-30-19",17.5241666666667,17.2608333333333
"2022-03-30-20",17.5108333333333,16.8883333333333
"2022-03-30-21",17.42,16.4733333333333
"2022-03-30-22",17.2866666666667,16.2183333333333
"2022-03-30-23",17.1566666666667,16.005
"2022-03-31-00",17.0325,15.8325
"2022-03-31-01",16.9216666666667,15.6858333333333
"2022-03-31-02",16.7866666666667,15.5725
"2022-03-31-03",16.6808333333333,15.4491666666667
"2022-03-31-04",16.5758333333333,15.3441666666667
"2022-03-31-05",16.4725,15.2408333333333
"2022-03-31-06",16.3741666666667,15.1225
"2022-03-31-07",16.2833333333333,15.0166666666667
"2022-03-31-08",16.1891666666667,14.9358333333333
"2022-03-31-09",16.1091666666667,14.94
"2022-03-31-10",16.1016666666667,15.0641666666667
"2022-03-31-11",16.0225,15.2316666666667
"2022-03-31-12",16.0366666666667,15.485
"2022-03-31-13",16.0966666666667,15.7925
"2022-03-31-14",16.2,15.9916666666667
"2022-03-31-15",16.3225,16.0375
"2022-03-31-16",16.3766666666667,15.7366666666667
"2022-03-31-17",16.3558333333333,15.4491666666667
"2022-03-31-18",16.305,15.2791666666667
"2022-03-31-19",16.2208333333333,14.9591666666667
"2022-03-31-20",16.0991666666667,14.675
"2022-03-31-21",15.96,14.3241666666667
"2022-03-31-22",15.7866666666667,13.9691666666667
"2022-03-31-23",15.6025,13.6075
"2022-04-01-00",15.3925,13.2725
"2022-04-01-01",15.1691666666667,12.9966666666667
"2022-04-01-02",14.98,12.8016666666667
"2022-04-01-03",14.7925,12.6258333333333
"2022-04-01-04",14.6266666666667,12.4683333333333
"2022-04-01-05",14.47,12.355
"2022-04-01-06",14.3258333333333,12.2408333333333
"2022-04-01-07",14.1966666666667,11.8075
"2022-04-01-08",14.005,11.3816666666667
"2022-04-01-09",13.7775,11.0983333333333
"2022-04-01-10",13.575,11.0258333333333
"2022-04-01-11",13.4291666666667,11.1508333333333
"2022-04-01-12",13.345,11.2625
"2022-04-01-13",13.32,11.5825
"2022-04-01-14",13.3358333333333,11.8058333333333
"2022-04-01-15",13.3983333333333,12.1516666666667
"2022-04-01-16",13.485,12.2158333333333
"2022-04-01-17",13.53,12.0341666666667
"2022-04-01-18",13.52,11.6883333333333
"2022-04-01-19",13.4441666666667,11.3233333333333
"2022-04-01-20",13.3275,10.9675
"2022-04-01-21",13.1658333333333,10.6883333333333
"2022-04-01-22",13.0058333333333,10.4591666666667
"2022-04-01-23",12.8483333333333,10.355
"2022-04-02-00",12.7291666666667,10.2816666666667
"2022-04-02-01",12.6116666666667,10.1366666666667
"2022-04-02-02",12.4991666666667,10.0408333333333
"2022-04-02-03",12.3975,9.985
"2022-04-02-04",12.3058333333333,9.90416666666667
"2022-04-02-05",12.2175,9.83
"2022-04-02-06",12.1375,9.66333333333333
"2022-04-02-07",12.0458333333333,9.49083333333333
"2022-04-02-08",11.9258333333333,9.48583333333333
"2022-04-02-09",11.8566666666667,9.57916666666667
"2022-04-02-10",11.8275,9.76
"2022-04-02-11",11.8466666666667,10.0041666666667
"2022-04-02-12",11.8841666666667,10.2541666666667
"2022-04-02-13",11.97,10.465
"2022-04-02-14",12.0625,10.595
"2022-04-02-15",12.1275,10.4825
"2022-04-02-16",12.1616666666667,10.415
"2022-04-02-17",12.1625,10.3575
"2022-04-02-18",12.1641666666667,10.3275
"2022-04-02-19",12.1616666666667,10.2525
"2022-04-02-20",12.1266666666667,10.11
"2022-04-02-21",12.0908333333333,9.95
"2022-04-02-22",12.0283333333333,9.855
"2022-04-02-23",11.97,9.76333333333333
"2022-04-03-00",11.92,9.76
"2022-04-03-01",11.8733333333333,9.73333333333333
"2022-04-03-02",11.84,9.68333333333333
"2022-04-03-03",11.7916666666667,9.54916666666667
"2022-04-03-04",11.73,9.33666666666667
"2022-04-03-05",11.6466666666667,9.22
"2022-04-03-06",11.5641666666667,9.09916666666667
"2022-04-03-07",11.4783333333333,9.0475
"2022-04-03-08",11.4175,9.095
"2022-04-03-09",11.3875,9.23833333333333
"2022-04-03-10",11.3783333333333,9.61666666666667
"2022-04-03-11",11.4891666666667,10.285
"2022-04-03-12",11.6691666666667,10.4116666666667
"2022-04-03-13",11.8,10.7358333333333
"2022-04-03-14",11.99,11.5458333333333
"2022-04-03-15",12.2716666666667,11.9366666666667
"2022-04-03-16",12.5358333333333,12.2191666666667
"2022-04-03-17",12.7708333333333,12.1433333333333
"2022-04-03-18",12.9208333333333,12.0083333333333
"2022-04-03-19",13.0116666666667,11.8466666666667
"2022-04-03-20",13.04,11.585
"2022-04-03-21",13.0325,11.44
"2022-04-03-22",12.9966666666667,11.3158333333333
"2022-04-03-23",12.9658333333333,11.2258333333333
"2022-04-04-00",12.955,11.1591666666667
"2022-04-04-01",12.9075,11.0691666666667
"2022-04-04-02",12.875,11.0058333333333
"2022-04-04-03",12.8441666666667,10.9091666666667
"2022-04-04-04",12.7966666666667,10.7516666666667
"2022-04-04-05",12.7266666666667,10.5333333333333
"2022-04-04-06",12.6391666666667,10.3683333333333
"2022-04-04-07",12.5308333333333,10.2116666666667
"2022-04-04-08",12.4291666666667,10.1525
"2022-04-04-09",12.3525,10.2341666666667
"2022-04-04-10",12.3225,10.595
"2022-04-04-11",12.4016666666667,11.1925
"2022-04-04-12",12.5791666666667,11.8608333333333
"2022-04-04-13",12.8075,12.3591666666667
"2022-04-04-14",13.065,12.7166666666667
"2022-04-04-15",13.31,13.0233333333333
"2022-04-04-16",13.4691666666667,13.3716666666667
"2022-04-04-17",13.675,13.785
"2022-04-04-18",14.0783333333333,14.2783333333333
"2022-04-04-19",14.3866666666667,14.2475
"2022-04-04-20",14.5566666666667,13.6366666666667
"2022-04-04-21",14.53,13.0875
"2022-04-04-22",14.415,12.6208333333333
"2022-04-04-23",14.265,12.1866666666667
"2022-04-05-00",14.0808333333333,11.7816666666667
"2022-04-05-01",13.8833333333333,11.3933333333333
"2022-04-05-02",13.6683333333333,11.0158333333333
"2022-04-05-03",13.4433333333333,10.6825
"2022-04-05-04",13.2191666666667,10.37
"2022-04-05-05",13,10.0733333333333
"2022-04-05-06",12.7733333333333,9.79916666666667
"2022-04-05-07",12.5533333333333,9.58666666666667
"2022-04-05-08",12.3516666666667,9.5375
"2022-04-05-09",12.2116666666667,9.90333333333333
"2022-04-05-10",12.1875,10.3683333333333
"2022-04-05-11",12.2508333333333,10.9433333333333
"2022-04-05-12",12.445,11.6333333333333
"2022-04-05-13",12.6916666666667,12.34
"2022-04-05-14",12.9825,13.0491666666667
"2022-04-05-15",13.335,13.79
"2022-04-05-16",13.6283333333333,14.4341666666667
"2022-04-05-17",14.02,15.1091666666667
"2022-04-05-18",14.595,15.8491666666667
"2022-04-05-19",15.0883333333333,15.9491666666667
"2022-04-05-20",15.3783333333333,15.4741666666667
"2022-04-05-21",15.4933333333333,14.9166666666667
"2022-04-05-22",15.4733333333333,14.4416666666667
"2022-04-05-23",15.385,14.0858333333333
"2022-04-06-00",15.2733333333333,13.7016666666667
"2022-04-06-01",15.1408333333333,13.3566666666667
"2022-04-06-02",14.9675,13.0108333333333
"2022-04-06-03",14.7858333333333,12.6308333333333
"2022-04-06-04",14.5825,12.3341666666667
"2022-04-06-05",14.3783333333333,12.0283333333333
"2022-04-06-06",14.1708333333333,11.7175
"2022-04-06-07",13.9675,11.4425
"2022-04-06-08",13.775,11.44
"2022-04-06-09",13.6641666666667,11.79
"2022-04-06-10",13.66,12.3
"2022-04-06-11",13.7608333333333,12.7875
"2022-04-06-12",13.905,13.5441666666667
"2022-04-06-13",14.165,14.3441666666667
"2022-04-06-14",14.5041666666667,15.1566666666667
"2022-04-06-15",14.8958333333333,15.8725
"2022-04-06-16",15.2383333333333,16.45
"2022-04-06-17",15.6633333333333,16.9725
"2022-04-06-18",16.1275,17.2708333333333
"2022-04-06-19",16.4666666666667,17.0841666666667
"2022-04-06-20",16.6466666666667,16.81
"2022-04-06-21",16.7225,16.5633333333333
"2022-04-06-22",16.75,16.3433333333333
"2022-04-06-23",16.7375,16.1633333333333
"2022-04-07-00",16.7133333333333,15.985
"2022-04-07-01",16.6575,15.7908333333333
"2022-04-07-02",16.585,15.5408333333333
"2022-04-07-03",16.4941666666667,15.2958333333333
"2022-04-07-04",16.3966666666667,15.0991666666667
"2022-04-07-05",16.2725,14.9525
"2022-04-07-06",16.1575,14.8283333333333
"2022-04-07-07",16.0508333333333,14.715
"2022-04-07-08",15.9575,14.6716666666667
"2022-04-07-09",15.8775,14.8641666666667
"2022-04-07-10",15.8925,15.1158333333333
"2022-04-07-11",15.94,15.2916666666667
"2022-04-07-12",15.995,15.3966666666667
"2022-04-07-13",16.06,15.44
"2022-04-07-14",16.11,15.4658333333333
"2022-04-07-15",16.1591666666667,15.53
"2022-04-07-16",16.2116666666667,15.5158333333333
"2022-04-07-17",16.2366666666667,15.4608333333333
"2022-04-07-18",16.2366666666667,15.3058333333333
"2022-04-07-19",16.22,15.18
"2022-04-07-20",16.1708333333333,15.0533333333333
"2022-04-07-21",16.1175,14.9458333333333
"2022-04-07-22",16.05,14.8258333333333
"2022-04-07-23",15.9891666666667,14.7208333333333
"2022-04-08-00",15.9158333333333,14.6458333333333
"2022-04-08-01",15.8491666666667,14.5483333333333
"2022-04-08-02",15.7875,14.4441666666667
"2022-04-08-03",15.7191666666667,14.375
"2022-04-08-04",15.65,14.2825
"2022-04-08-05",15.5791666666667,14.2125
"2022-04-08-06",15.5241666666667,14.1541666666667
"2022-04-08-07",15.4683333333333,14.1075
"2022-04-08-08",15.4125,14.0966666666667
"2022-04-08-09",15.375,14.1275
"2022-04-08-10",15.3625,14.2366666666667
"2022-04-08-11",15.3658333333333,14.5175
"2022-04-08-12",15.4475,14.8533333333333
"2022-04-08-13",15.5533333333333,14.9958333333333
"2022-04-08-14",15.655,15.0141666666667
"2022-04-08-15",15.6966666666667,15.0425
"2022-04-08-16",15.7391666666667,15.1666666666667
"2022-04-08-17",15.8258333333333,15.3858333333333
"2022-04-08-18",15.9158333333333,15.2866666666667
"2022-04-08-19",15.96,15.1383333333333
"2022-04-08-20",15.9575,15.015
"2022-04-08-21",15.9391666666667,14.8891666666667
"2022-04-08-22",15.9108333333333,14.8025
"2022-04-08-23",15.8608333333333,14.755
"2022-04-09-00",15.8375,14.7016666666667
"2022-04-09-01",15.8075,14.6725
"2022-04-09-02",15.7825,14.7741666666667
"2022-04-09-03",15.78,14.83
"2022-04-09-04",15.785,14.59
"2022-04-09-05",15.7141666666667,14.1483333333333
"2022-04-09-06",15.5691666666667,13.6841666666667
"2022-04-09-07",15.3958333333333,13.2683333333333
"2022-04-09-08",15.1741666666667,12.8883333333333
"2022-04-09-09",14.9641666666667,12.8166666666667
"2022-04-09-10",14.8225,13.0916666666667
"2022-04-09-11",14.7775,13.2983333333333
"2022-04-09-12",14.7883333333333,13.6116666666667
"2022-04-09-13",14.8341666666667,13.8841666666667
"2022-04-09-14",14.925,14.0241666666667
"2022-04-09-15",14.9816666666667,14.0475
"2022-04-09-16",15.0225,13.9591666666667
"2022-04-09-17",15.0316666666667,13.7916666666667
"2022-04-09-18",15.0483333333333,13.8058333333333
"2022-04-09-19",15.0233333333333,13.4525
"2022-04-09-20",14.9441666666667,13.0775
"2022-04-09-21",14.8041666666667,12.61
"2022-04-09-22",14.6133333333333,12.3416666666667
"2022-04-09-23",14.4383333333333,12.0741666666667
"2022-04-10-00",14.2633333333333,11.9408333333333
"2022-04-10-01",14.1033333333333,11.7366666666667
"2022-04-10-02",13.9475,11.4275
"2022-04-10-03",13.7566666666667,11.0816666666667
"2022-04-10-04",13.5608333333333,10.7866666666667
"2022-04-10-05",13.3533333333333,10.5025
"2022-04-10-06",13.1608333333333,10.2783333333333
"2022-04-10-07",12.9575,10.0891666666667
"2022-04-10-08",12.7933333333333,10.0508333333333
"2022-04-10-09",12.6791666666667,10.35
"2022-04-10-10",12.6658333333333,10.7816666666667
"2022-04-10-11",12.725,11.3508333333333
"2022-04-10-12",12.8783333333333,12.0025
